,Ticker,Predicted Return,Return,Previous Close,Predicted Close,Close,Recommended Action
21,SPGI,0.11087875,-0.04409720944963391,544.22998046875,544.8333740234375,543.989990234375,No Action
22,MSFT,0.11017838,1.0707965327386493,509.8999938964844,510.4617614746094,515.3599853515625,No Action
23,MCD,0.108239494,-1.0903689059647892,305.3999938964844,305.7305603027344,302.07000732421875,No Action
24,AMZN,0.107006155,1.4376501718361023,228.1499938964844,228.3941192626953,231.42999267578125,No Action
25,AMGN,0.10440346,-0.7200045755938023,276.3900146484375,276.6785888671875,274.3999938964844,No Action
26,PEP,0.10433683,-2.013515929929277,143.52999877929688,143.67974853515625,140.63999938964844,No Action
27,CRWD,0.09755483,1.988072182713596,436.1000061035156,436.5254211425781,444.7699890136719,No Action
28,PANW,0.09754288,2.542159898029084,196.2899932861328,196.4814453125,201.27999877929688,No Action
29,MA,0.09719018,0.4393530342542862,580.4099731445312,580.9740600585938,582.9600219726562,No Action
30,CMCSA,0.09684045,-1.3309208201114142,33.060001373291016,33.092018127441406,32.619998931884766,No Action
31,KKR,0.09270549,0.9139093010060773,143.33999633789062,143.47288513183594,144.64999389648438,No Action
32,ISRG,0.09203202,-3.4891484382136517,449.6799926757813,450.0938415527344,433.989990234375,No Action
33,COST,0.0909977,-0.8058733992538869,967.9000244140624,968.78076171875,960.0999755859376,No Action
34,GS,0.09095064,0.8589098566777809,780.0599975585938,780.7694091796875,786.760009765625,No Action
35,TMUS,0.08665748,-0.8191277997434687,241.72000122070312,241.9294586181641,239.7400054931641,No Action
36,CSCO,0.08449202,0.7365066477680537,66.52999877929688,66.58621215820312,67.0199966430664,No Action
37,RTX,0.08373973,1.6169322521540908,155.85000610351562,155.9805145263672,158.3699951171875,No Action
38,DASH,0.07823236,0.04263328431610702,257.9800109863281,258.1818542480469,258.0899963378906,No Action
39,LOW,0.07667629,0.0956516125772966,271.8299865722656,272.0384216308594,272.0899963378906,No Action
40,WELL,0.07399902,-0.1241688096755511,169.1300048828125,169.25514221191406,168.9199981689453,No Action
41,ADP,0.073508725,-0.8960834353705316,293.5,293.7157287597656,290.8699951171875,No Action
42,C,0.07334748,0.3519694946984231,99.44000244140624,99.512939453125,99.79000091552734,No Action
43,BAC,0.06039209,0.01976734118476209,50.58000183105469,50.61054611206055,50.59000015258789,No Action
44,KO,0.06025767,-1.1938561800541647,67.01000213623047,67.05038452148438,66.20999908447266,No Action
45,TMO,0.05345988,-1.0428398800963246,479.4599914550781,479.7163391113281,474.4599914550781,No Action
46,MS,0.051140662,0.15985676895944323,156.38999938964844,156.46998596191406,156.63999938964844,No Action
47,QCOM,0.046556443,-0.3769391357903995,161.8300018310547,161.90533447265625,161.22000122070312,No Action
48,COF,0.037040237,1.237935439963711,223.7599945068359,223.8428649902344,226.52999877929688,No Action
49,HD,0.033923395,0.004729000817715878,422.69000244140625,422.8334045410156,422.7099914550781,No Action
50,TJX,0.033503816,1.2116450338208518,139.47999572753906,139.5267333984375,141.1699981689453,No Action
51,BRK-B,0.033188947,-0.4455749449034485,493.739990234375,493.9038391113281,491.5400085449219,No Action
52,DIS,0.033145223,-0.29320139752927465,115.95999908447266,115.99842834472656,115.62000274658205,No Action
53,T,0.03151641,0.1690941661319334,29.56999969482422,29.57931900024414,29.6200008392334,No Action
54,GILD,0.03065324,-1.7546940922579135,114.5500030517578,114.58511352539062,112.54000091552734,No Action
55,MO,0.02875488,-2.640663309733149,66.6500015258789,66.6691665649414,64.88999938964844,No Action
56,AXP,0.028376112,0.5994319946100113,325.30999755859375,325.40228271484375,327.260009765625,No Action
57,PLTR,0.024017138,-0.12832408056512312,171.42999267578125,171.47117614746094,171.2100067138672,No Action
58,WFC,0.022222428,-0.061374199515318306,81.45999908447266,81.47810363769531,81.41000366210938,No Action
59,GE,0.02118701,1.8069495877651498,281.69000244140625,281.7496643066406,286.7799987792969,No Action
60,NEE,0.02110547,-0.1954207019000398,71.63999938964844,71.65511322021484,71.5,No Action
61,PGR,0.01816893,-1.0592898726209388,248.27999877929688,248.3251037597656,245.6499938964844,No Action
62,SYK,0.015304646,-1.6251920086201355,383.3399963378906,383.398681640625,377.1099853515625,No Action
63,XOM,0.013663757,0.16939622486469297,112.16000366210938,112.17532348632812,112.3499984741211,No Action
64,BKNG,0.009339767,1.8597344453112674,5458.31982421875,5458.8291015625,5559.830078125,No Action
65,PG,0.008078237,-0.6776390796640275,157.89999389648438,157.91275024414062,156.8300018310547,No Action
66,AMD,0.0055329143,1.6333456632785515,158.57000732421875,158.5787811279297,161.16000366210938,No Action
67,AMAT,-0.0021595296,1.865309634742962,167.8000030517578,167.79638671875,170.92999267578125,No Action
68,UNH,-0.0057135047,-1.3105996962353594,352.510009765625,352.4898681640625,347.8900146484375,No Action
69,ABT,-0.006720319,-1.7946563771482626,133.72999572753906,133.72100830078125,131.3300018310547,No Action
70,LLY,-0.0133328345,-0.9531516259692951,755.3900146484375,755.289306640625,748.1900024414062,No Action
71,WMT,-0.01630914,0.19325981424793692,103.48999786376952,103.4731216430664,103.69000244140624,No Action
72,VZ,-0.024802208,-0.2274329907711592,43.970001220703125,43.9590950012207,43.869998931884766,No Action
73,ABBV,-0.02815967,-0.3343389849697509,218.33999633789065,218.2785186767578,217.61000061035156,No Action
74,JNJ,-0.03655124,-0.37066363650386513,178.05999755859375,177.9949188232422,177.39999389648438,No Action
75,PLD,-0.04090052,-0.93628248404094,115.3499984741211,115.30281829833984,114.2699966430664,No Action
76,LMT,-0.045373928,0.411619199986335,471.30999755859375,471.0961608886719,473.25,No Action
77,DE,-0.050266504,-0.2975546502740456,470.510009765625,470.27349853515625,469.1099853515625,No Action
78,APH,-0.06953402,0.4718550363614238,118.68000030517578,118.59747314453124,119.23999786376952,No Action
79,NKE,-0.081048094,0.04109421821489878,73.0,72.94083404541016,73.02999877929688,No Action
80,KLAC,-0.09089421,2.581891777038403,964.02001953125,963.1437377929688,988.9099731445312,No Action
81,GOOG,-0.11414201,4.300269042194604,241.3800048828125,241.1044921875,251.7599945068359,No Action
82,NOW,-0.1148947,1.987164194461255,928.9600219726562,927.8927001953124,947.4199829101562,No Action
83,ADI,-0.12133424,-0.12234535440794891,245.2100067138672,244.9124755859375,244.91000366210935,No Action
84,CVX,-0.1258671,0.1272974014800088,157.11000061035156,156.91224670410156,157.30999755859375,No Action
85,SCHW,-0.134889,-1.5394509592817518,93.54000091552734,93.41382598876952,92.0999984741211,No Action
86,UBER,-0.14420772,3.086869437181572,95.88999938964844,95.75171661376952,98.8499984741211,No Action
87,INTC,-0.14562312,2.8654507319094025,24.079999923706055,24.044933319091797,24.770000457763672,No Action
88,AVGO,-0.15898897,1.172646032723268,359.8699951171875,359.2978515625,364.0899963378906,No Action
89,NFLX,-0.16733117,1.1628747804472095,1188.43994140625,1186.4512939453125,1202.260009765625,No Action
90,IBM,-0.19510825,1.1047931526184662,253.44000244140625,252.9455108642578,256.239990234375,No Action
91,ADBE,-0.19526629,-0.6468912705536844,349.3599853515625,348.67779541015625,347.1000061035156,No Action
92,AAPL,-0.30713204,1.1235910376080627,234.07000732421875,233.35110473632812,236.6999969482422,No Action
93,META,-0.32130167,1.205678347751027,755.5900268554688,753.162353515625,764.7000122070312,No Action
94,BA,-0.45249754,-0.08798853350842073,215.94000244140625,214.962890625,215.75,No Action
95,PFE,-0.5195136,0.4189294956233658,23.8700008392334,23.74599266052246,23.969999313354492,No Action
96,MU,-1.3762646,0.3434513512660997,157.22999572753906,155.06610107421875,157.77000427246094,No Action
97,GEV,-1.7752858,0.5003604738057055,625.5499877929688,614.4446411132812,628.6799926757812,No Action
98,APP,-2.0215876,1.9140918639926952,582.0,570.234375,593.1400146484375,No Action
99,ORCL,-2.439047,3.4088651592610653,292.17999267578125,285.0535888671875,302.1400146484375,No Action
