,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,rolling_avg_return_3d,rolling_avg_return_5d,max_return_last_5d,min_return_last_5d,volatility_5d,max_drawdown_5d,volume_spike_ratio,obv_lagged,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
0,0.020601858953848806,0.05083063993430925,0.07489271901026262,-0.008171795352950095,0.5348144173622131,281976800.0,-0.007806338665167556,-0.0209072228890006,0.010219287925034237,-0.006262738140307274,-0.00638140096324955,0.004762886726225268,-0.017881677121551198,0.01482708458102403,0.023658552314487408,0.7759675515405929,593348000.0,-0.07173786282330985,1.0035814628475028,1.0110254411067314
1,0.03711650135034317,0.0897274519211968,0.09755875865810548,0.032670615568481276,0.5333115458488464,254822400.0,-0.0028100804028041715,-0.005882056223129095,-0.007549515026599618,0.00722957993757567,0.0037290575747569443,0.032670615568481276,-0.008171795352950095,0.012971443228237052,0.018679702037709276,0.7224829636027614,338525600.0,-0.0956095081443259,0.9969101242618658,1.0056180602152238
2,0.0045741831769541275,0.06332472449526705,0.09481889621941364,0.021733363726644805,0.5289534330368042,232668800.0,-0.008171795352950095,-0.0186797020377093,-0.03163701481957648,0.015410727980725328,0.007123152974840852,0.032670615568481276,-0.008171795352950095,0.008283142367082972,0.031637014819576446,0.652882406368542,105856800.0,-0.08200442653297635,0.9867956091652608,0.9971687005967877
3,0.01758929274517662,0.060186050872681696,0.11396727588042954,0.015347625473809412,0.546234667301178,501916800.0,0.032670615568481276,0.021353668802144954,0.018207253347175545,0.0232505349229785,0.011753945802636246,0.032670615568481276,-0.008171795352950095,0.017001018896871254,0.052235133392883916,1.4676681682640584,607773600.0,-0.03883238207053674,1.0176369625391701,0.9994402400790302
4,0.03088540993751243,0.05381635548263186,0.11544672820323987,0.007955149663280592,0.5581061840057373,502308800.0,0.021733363726644805,0.046491845807362875,0.03540480612591068,0.015012046287911604,0.013906991815853198,0.032670615568481276,-0.008171795352950095,0.01885222396362841,0.06656120246024713,1.4747696956842706,1110082400.0,-0.0073245096752689864,1.0354634304937198,1.002397736094431
5,0.015916282568841922,0.065714421394381,0.11032571965073767,-0.02867604749590047,0.5666717886924744,245000000.0,0.015347625473809412,0.0713075165031507,0.05956715132585,-0.0017910907862701553,0.009806141387263123,0.032670615568481276,-0.02867604749590047,0.01702319307361742,0.07392824189491053,0.6996003882582269,1355082400.0,0.005593095108769708,1.0441358660767468,1.0072543757322998
6,-0.012734597736103748,0.033956414869466434,0.056955671641211625,0.009479900588837076,0.5711797475814819,386652000.0,0.007955149663280592,0.045667332693386076,0.07100577894364268,-0.003746999081260934,0.005167998391334283,0.021733363726644805,-0.02867604749590047,0.015315828142865025,0.04367290749703166,1.1195844994827324,1741734400.0,0.011710917823919642,1.0459260095237621,1.0148866454875916
7,0.00458226189712474,0.007574909820065701,0.05696417160990186,0.0005362778845343641,0.5548005700111389,401688000.0,-0.02867604749590047,-0.005922912322656515,0.048864673825713245,-0.00621995634084301,0.0009285812229121948,0.015347625473809412,-0.02867604749590047,0.023345534314938125,0.02867604749590047,1.135280915948378,1340046400.0,-0.013497822142722216,1.0143419288194413,1.0227484919279417
8,0.02061179574353722,0.012231869595914269,0.060103628167303524,0.006436140073162289,0.5600600242614746,397404000.0,0.009479900588837076,-0.011667714121176953,0.025310288394188918,0.00548410618217791,-0.0008537158572172298,0.009479900588837076,-0.02867604749590047,0.01968385309728104,0.02867604749590047,1.1050089378585264,1737450400.0,-0.023899583717091222,1.0195599187285924,1.023389482627254
9,-0.00819402062730501,0.01688727111747501,0.01991657563060456,0.013589176260952573,0.5603603720664978,369488000.0,0.0005362778845343641,-0.018942155356166057,0.004038994953579067,0.006853864739549742,0.00027308946231716644,0.013589176260952573,-0.02867604749590047,0.017370913242706936,0.02867604749590047,1.0459816580664083,2106938400.0,-0.03582942647364107,1.0161594138453476,1.0202470580915879
10,-0.013101773451212884,-0.0010133738867044162,-0.009215742489738,0.016823537520386234,0.5639669299125671,397516000.0,0.006436140073162289,0.01652190065566117,-0.00477323705517152,0.012282951284833699,0.009373006465574507,0.016823537520386234,0.0005362778845343641,0.015918039770281483,0.029442441915450004,1.1122671384093725,2504454400.0,0.017535274542365586,1.017321461214924,1.0139060169427798
11,0.07272105632471781,0.04999177286385614,0.07654449641314742,0.0018099376755909002,0.5716307759284973,353186400.0,0.013589176260952573,0.020659842098675885,0.000789643450989308,0.010740883818976569,0.007839013882925272,0.016823537520386234,0.0005362778845343641,0.01686852490847431,0.03645193969431229,0.9572835604773896,2857640800.0,-0.02933193076518026,1.0240673810556227,1.0071073278258376
