,Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
3385,2006-07-07,0.002912141118025069,0.001256988343001586,0.02156372004501783,-0.011534781568021124,7.590184211730957,932800.0,0.0031310644522597464,0.0032675682927318928,0.04524770522196708,0.02097831689807606,1.276688930252929,0.0020105799497303067,1.0213016786405187,1.0215513551562783
3386,2006-07-10,-0.006512787323774694,-0.009311306925834484,-0.005185602870513173,0.0017848424339346192,7.502633094787598,568800.0,-0.011534781568021124,-0.021625923574313033,-0.008845150185123107,0.011073367838312666,0.9447249534945522,-0.012314616648478549,1.0065915457531867,1.016790220657578
3387,2006-07-11,0.0018952456494951697,-0.001731226766593874,-0.0033787163746015203,0.008496632300792228,7.516024112701416,576000.0,0.0017848424339346192,-0.006670054598897468,-0.00653488447287065,0.011183966742801647,1.047882404307961,-0.004938827832303594,1.0052763432184078,1.012329967232085
3388,2006-07-12,0.004414845213606355,-0.00023548001817341735,-0.003051681949022833,-0.019703487085034554,7.579885005950928,1540000.0,0.008496632300792228,-0.0013569111753719554,-0.01155195803692699,0.009604592269578958,2.694191742477257,-0.001121431157198538,1.0104074470600914,1.0065628931666115
3389,2006-07-13,-0.010674396414743992,-0.0044233840617263764,-0.008026985487604943,-0.030219224703187053,7.430534839630127,1025600.0,-0.019703487085034554,-0.009609726911417371,-0.017968455678901707,0.011650206548658597,1.4747497986886,-0.005186342849690995,0.9874348271105837,0.9998356657967233
3390,2006-07-14,-0.016263524995220324,-0.022467633205104143,-0.02699349565312581,-0.009004797229443806,7.205989837646484,1390400.0,-0.030219224703187053,-0.04124977120962148,-0.05061726611202444,0.01570080871621495,1.9687358405074762,-0.018782138004517335,0.958303659660097,0.9903566802896375
3391,2006-07-17,-0.0038711531620259088,-0.03053186248445927,-0.02440631869836396,-0.0010098841644701206,7.141101360321045,1208800.0,-0.009004797229443806,-0.05788790269052846,-0.04818731369360507,0.015689219314490327,1.490138067061144,-0.027356040206069188,0.9551168807738797,0.986361461755254
3392,2006-07-18,-0.0014568401645256301,-0.021499318438333415,-0.027670406190085317,0.0015885459991547002,7.133889675140381,455200.0,-0.0010098841644701206,-0.03992245119525106,-0.050842630602429995,0.015219211285292007,0.5180733861422198,-0.01842313275691765,0.9596919220333668,0.9818066745675953
3393,2006-07-19,0.00510778921337951,-0.00024174992245429294,-0.026999597747694115,0.03430898500775825,7.145222187042236,1639200.0,0.0015885459991547002,-0.008432935928771035,-0.057344249756749566,0.013277246222539339,1.924666541424009,-0.008191186006316742,0.9680304442083212,0.9769890730375125
3394,2006-07-20,0.013874226863938022,0.017568285534338868,-0.002856059727109894,-0.011707867047635712,7.39036750793457,1752000.0,0.03430898500775825,0.03490584085510284,-0.005405712046638644,0.02329794455365219,1.7645636934977036,0.017337555320763975,1.0036374036904727,0.9782349074245055
3395,2006-07-21,-0.006842399537212662,0.012080115730630725,0.006693467407133502,-0.015794658407403905,7.303842067718506,922400.0,-0.011707867047635712,0.023823243744623968,0.013579290600828964,0.018429760541597527,0.8318303152730683,0.011743128013993243,0.9957590841734865,0.9847218556350801
3396,2006-07-24,-0.007049345417925457,-0.00016135165888520042,0.003481568271460178,0.03166622621213877,7.188480377197266,1027200.0,-0.015794658407403905,0.006054142057818401,0.006634693233662503,0.019724902902866284,0.9272097053726169,0.006215493716703602,0.9842468968170478,0.9902549454725335
3397,2006-07-25,0.018233225397571218,0.004137303032702544,0.023269013285731166,0.012639272307118032,7.416112422943115,1067200.0,0.03166622621213877,0.003483577099637314,0.03956085118420072,0.02370624780566331,0.9250398724082934,-0.0006537259330652301,1.0168052622326584,0.9993504369698208
3398,2006-07-26,0.0035655054117049723,0.014660270989406365,0.021698862063262547,0.001920023061356968,7.5098466873168945,1371200.0,0.012639272307118032,0.02820496632982894,0.05103053351313558,0.023471613028591687,1.1400066511473228,0.013544695340422575,1.0306466486126753,1.0103191816398782
3399,2006-07-27,0.0013421469306902356,0.023235232757305768,0.009070065050944986,-0.009582668785614534,7.524265766143799,1105600.0,0.001920023061356968,0.04671159568184757,0.01811794312873749,0.019252420911121827,0.9322719913653534,0.023476362924541805,1.0312988950263244,1.0126917207886
