,Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
7702,2010-09-24,-0.008111559309391447,-0.01497279982845856,0.0004623549307267716,0.020420311212746567,78.96639251708984,33350.0,-0.008256921698323594,-0.016565617983720138,0.0003875791794785144,0.009632475483085629,1.101568951279934,-0.0015928181552615772,0.9980483529344992,1.0059323336318655
7703,2010-09-27,0.020622313710072948,0.0073696629566200045,0.02071294114840505,-0.004769524881507503,80.57891082763672,24100.0,0.020420311212746567,0.006583713277189984,0.019828235820311013,0.013295337028230882,0.7784237726098191,-0.0007859496794300203,1.0148700455422404,1.006363602583562
7704,2010-09-28,-0.004790402056702114,0.00749394301385542,0.0005247537573414007,0.00651738872533425,80.19458770751953,15000.0,-0.004769524881507503,0.007168046317638899,-0.0012698783710211048,0.011678927869778723,0.4613964933866503,-0.00032589669621652106,1.0082369955406278,1.0043211136702583
7705,2010-09-29,0.0035006985219099285,0.019288897919878423,0.006053561400632734,-0.004760689054611911,80.71724700927734,49850.0,0.00651738872533425,0.022172147370270068,0.008311795053999704,0.01187761288936425,1.6272237636690061,0.002883249450391645,1.012326722489433,1.0035343884832006
7706,2010-09-30,-0.0017441565166170792,-0.0030483511109091754,0.00925749692243416,-0.0015313307381880081,80.33297729492188,15900.0,-0.004760689054611911,-0.003052083109449155,0.008906088426952508,0.01179309315033383,0.5357142857142857,-3.7319985399797417e-06,1.0057835157021724,1.0035930569384404
7707,2010-10-01,-0.0029702379706838533,-0.0012250009437134723,0.014488848445761704,0.003449446794910882,80.2099609375,44750.0,-0.0015313307381880081,0.00019169909616012504,0.01574807181600746,0.010686586292291722,1.4747075300708519,0.0014167000398735974,1.0026438364333479,1.005103581565269
7708,2010-10-04,0.004205851232904179,-0.0005231689476867807,-0.0018289587296228538,-0.008403016433410126,80.48664093017578,17100.0,0.003449446794910882,-0.0028569616487917893,-0.0011450874244044451,0.0050470997380024476,0.5924129568681794,-0.0023337927011050086,1.0042515275181738,1.003024288742211
7709,2010-10-05,-0.007503980888267536,-0.006290038280809651,-0.004550612352608896,0.021956816896294917,79.81031036376953,88700.0,-0.008403016433410126,-0.006506256194557691,-0.004791811451809069,0.006031659843887068,3.4594383775351014,-0.00021621791374804022,0.9964173106128137,1.002673665145565
7710,2010-10-06,0.020131998638684756,0.016735275035813624,0.011947251118147983,-0.0016959782836953874,81.56269073486328,19850.0,0.021956816896294917,0.016864860443172924,0.01047413975217415,0.011902460165145992,0.6087089849739343,0.00012958540735930058,1.0163783401567503,1.002893021100105
7711,2010-10-07,-8.573712773940478e-05,0.012390140751998846,0.013628416275087707,-0.000566692533882085,81.42436218261719,276900.0,-0.0016959782836953874,0.011650644648655506,0.013585764208496443,0.011531231481297382,8.475665748393022,-0.00073949610334334,1.0123831138303057,1.0033618094128898
7712,2010-10-08,-0.0012069327794976825,0.018813410264822972,0.015421077152847129,0.007555872146625564,81.37821960449219,49900.0,-0.000566692533882085,0.01964544723076811,0.014565007305046507,0.011449363962653605,0.852263023057216,0.0008320369659451377,1.008784336681829,1.003258402595479
7713,2010-10-11,0.005608856367051107,0.004309040119322871,0.01683975140456284,-0.001687354610588998,81.99310302734375,61550.0,0.007555872146625564,0.005277073237806906,0.01871692096673372,0.011640009501192794,1.0223403371812971,0.0009680331184840352,1.0146278712318937,1.0052310595236678
