,Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,target_daily_result,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
7826,1993-02-08,-0.0006946590687012533,0.014094307317915167,0.023470923919826525,-0.028248784933924687,0,3.3647077083587646,1916800.0,-0.022099449427974927,-0.019390046820165763,-0.016666274149064852,0.013880495291028382,0.6042570362150711,-0.03348435413808093,0.9745352368795285,0.9902269686234213
7827,1993-02-09,0.0,0.0034869882658876694,0.01624300556828273,-0.02034805015596175,0,3.2696588039398193,5032000.0,-0.028248784933924687,-0.056242119977766514,-0.03641507538182753,0.017953567025669602,1.6110854976691769,-0.05972910824365418,0.9552898794397429,0.9916688122582327
7828,1993-02-10,-0.006949285579878173,-0.0076391172643304195,0.007047076371434313,0.0,0,3.20312762260437,3744000.0,-0.02034805015596175,-0.0690602164592875,-0.0664809248577406,0.015170027108659783,1.1159862647844334,-0.061421099194957085,0.9455672261699378,0.9884961294596551
7829,1993-02-11,0.0013993222807364702,-0.00555968758928882,-0.0020920858887869542,-0.023739381287127714,0,3.20312762260437,6609600.0,0.0,-0.04802202739720596,-0.07544575265554299,0.01166726206857084,1.9019337016574585,-0.04246233980791714,0.9530547390206724,0.9807692849282587
7830,1993-02-12,0.0048915889133998025,-0.0006952943820627278,-0.0013894704582160244,0.10486457143227468,1,3.127087354660034,2905600.0,-0.023739381287127714,-0.04360438132198741,-0.09116015093611662,0.01095857984756223,0.7486807387862797,-0.04290908693992468,0.9385251603244184,0.9704750821215912
7831,1993-02-16,-0.0076488311643938545,-0.0013992455340529064,-0.00833880735711856,-0.059148303188232054,0,3.455008029937744,17235200.0,0.10486457143227468,0.07863577010040501,0.02683749359703702,0.05603694045993839,4.537298344635862,0.08003501563445792,1.0359087335445474,0.9749218419484221
7832,1993-02-17,-0.025227628754453613,-0.027951783369118854,-0.03335606777531186,-0.01754409769832732,0,3.25065016746521,5510400.0,-0.059148303188232054,0.014836294540834016,-0.005813645280573154,0.062193590624159176,1.0273543537272918,0.04278807790995287,0.9788206973132455,0.9779625161233828
7833,1993-02-18,-0.0007196811831281513,-0.03337965753041239,-0.027292118368865914,-0.02678556164364132,0,3.193620443344116,4724800.0,-0.01754409769832732,0.021276376748776693,-0.002968092558398916,0.06197282423680467,0.8486363766991407,0.05465603427918908,0.9685784255084413,0.98443366418788
7834,1993-02-19,-0.0007193315967962688,-0.02662983402485486,-0.02935006995648104,-0.058104257506507495,0,3.1080775260925293,5347200.0,-0.02678556164364132,-0.10041380536283906,-0.02967415217585312,0.0632139041777429,0.9111480683770005,-0.0737839713379842,0.9529358231240296,0.9893633018310171
7835,1993-02-22,0.0036002734748716847,0.0021565994086438778,-0.030597383849740756,-0.08441478057804208,0,2.92748498916626,13816000.0,-0.058104257506507495,-0.09941555124369084,-0.06383012140557043,0.06755199515202115,2.3074045373166236,-0.10157215065233471,0.9119166436034203,0.9927461228402041
