Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,target_daily_result,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
1993-02-08,-0.0006942783771349825,0.014094638338199905,0.023470630861117003,0.017031144730031755,1,5.771777629852295,5013600.0,0.009828148190170749,0.027499805183857973,0.03266332429974006,0.00696033020393537,1.726470061571096,0.013405166845658067,1.0203575161640408,1.0054617722181713
1993-02-09,0.0,0.0034869936536625623,0.016243104096421268,-0.009569028576952299,0,5.870077610015869,3788000.0,0.017031144730031755,0.03209835617239998,0.03980053782182069,0.008408060182367946,1.2211161543222613,0.028611362518737415,1.0356784556238467,1.0113973766279178
1993-02-10,-0.006949370307931413,-0.007638823887526902,0.007047319169099842,0.0,0,5.813906669616699,2285600.0,-0.009569028576952299,0.01719902990783795,0.03499967488199407,0.010218098722914678,0.7138306245081015,0.02483785379536485,1.022222186078194,1.01481473762061
1993-02-11,0.0013996312778572495,-0.005559465586118528,-0.002091857753672599,0.009661479550870267,1,5.813906669616699,1668800.0,0.0,0.00729914464245951,0.02222217750796074,0.010047183738031254,0.5227087640167888,0.012858610228578038,1.0179493058382694,1.0149986782889078
1993-02-12,0.0048919012080450575,-0.0006947607344902629,-0.001388556754270076,-0.026315458133316816,0,5.870077610015869,2196000.0,0.009661479550870267,0.0,0.027026677534457644,0.010323318057858006,0.7277885303709203,0.0006947607344902629,1.0227547222496733,1.0154146162982745
1993-02-16,-0.007650059207707449,-0.0013998628387591472,-0.008339504981443646,-0.01474209714436836,0,5.715603828430176,3740400.0,-0.026315458133316816,-0.016908224843073416,-0.009732495779390726,0.016960068216371905,1.2541913677942005,-0.015508362004314269,0.9936523496799374,1.0112303409264551
1993-02-17,-0.02522752026505437,-0.027952576013852037,-0.03335664021557816,-0.002493356356051857,0,5.631343841552734,4177200.0,-0.01474209714436836,-0.0314010592942664,-0.040669610237485276,0.01377602360874717,1.4148681055155876,-0.0034484832804143606,0.9792429207650791,1.0031745463692356
1993-02-18,-0.0007189732171176688,-0.03338006132319982,-0.02729192226809274,-0.010000137517276686,0,5.617302894592285,3192800.0,-0.002493356356051857,-0.0430615627623534,-0.033816121619540174,0.013961510095890679,1.0499730337669855,-0.009681501439153584,0.9768013192044707,0.9963370006499439
1993-02-19,-0.0007192524535641898,-0.026628958990970286,-0.029350096903825618,-0.0025256091451145712,0,5.561129093170166,4173600.0,-0.010000137517276686,-0.027026844388974625,-0.043478093270320484,0.013454903050911918,1.3361163755570353,-0.0003978853980043384,0.9691631885198352,0.9897210240596772
1993-02-22,0.0035996448477473297,0.0021567610601505027,-0.030598319234397375,0.0101271563725438,1,5.547083854675293,4220800.0,-0.0025256091451145712,-0.014962678402924201,-0.05502376234165374,0.009918577540211831,1.266792321452153,-0.017119439463074704,0.9695629453246176,0.9813451939321252
