,Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,target_daily_result,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
7826,1993-02-08,-0.0006946590687012533,0.014094307317915167,0.023470923919826525,-0.008080640427419072,0,5.332127571105957,3244497.0,0.004055628774204845,0.031249997118069306,0.05995726153837988,0.016344904951013463,1.2166502252801814,0.01715568980015414,1.0325405126656895,1.0150188288460351
7827,1993-02-09,0.0,0.0034869882658876694,0.01624300556828273,-0.014256501262810861,0,5.289040565490723,2195717.0,-0.008080640427419072,0.018672175543467118,0.016563633325888283,0.012272080662402162,0.78894502442811,0.015185187277579448,1.0210022711845286,1.0151799951663136
7828,1993-02-10,-0.006949285579878173,-0.0076391172643304195,0.007047076371434313,0.0020662551594643475,1,5.213637351989746,2278406.0,-0.014256501262810861,-0.018256435194970666,0.00833362152640893,0.014213193487474808,0.8456987623299503,-0.010617317930640247,1.0060279474300462,1.016420873940584
7829,1993-02-11,0.0013993222807364702,-0.00555968758928882,-0.0020920858887869542,0.008247613126303843,1,5.224410057067871,1556811.0,0.0020662551594643475,-0.020201601068547514,0.006224303418765675,0.01415450835685717,0.6084488513596301,-0.014641913479258695,1.00538991701014,1.0149255555645484
7830,1993-02-12,0.0048915889133998025,-0.0006952943820627278,-0.0013894704582160244,-0.01022527357830083,0,5.267498970031738,1305770.0,0.008247613126303843,-0.00407287393474276,-0.008114130824197319,0.009281548405335236,0.5184711475970148,-0.0033775795526800323,1.0084557218237775,1.0080429456640108
7831,1993-02-16,-0.0076488311643938545,-0.0013992455340529064,-0.00833880735711856,-0.024793598560060137,0,5.213637351989746,1111838.0,-0.01022527357830083,0.0,-0.02222194002977207,0.009305828305707605,0.48720081150035066,0.0013992455340529064,0.9946568055172619,1.0000000727767266
7832,1993-02-17,-0.025227628754453613,-0.027951783369118854,-0.03335606777531186,-0.023304787098054502,0,5.084372520446777,2068412.0,-0.024793598560060137,-0.026804468847471674,-0.038696629853689934,0.013145525227798287,0.9451967294664695,0.0011473145216471803,0.9721933710277969,0.9944387398530122
7833,1993-02-18,-0.0007196811831281513,-0.03337965753041239,-0.027292118368865914,-0.006508030853996649,0,4.965882301330566,3132659.0,-0.023304787098054502,-0.05725993880912983,-0.04752057612227778,0.014779177736213863,1.429269292422369,-0.02388028127871744,0.9532671791089935,0.9888337446042038
7834,1993-02-19,-0.0007193315967962688,-0.02662983402485486,-0.02935006995648104,0.019650635185030962,1,4.933564186096191,2283165.0,-0.006508030853996649,-0.05371934160067093,-0.05567056716350338,0.013531610082468953,0.9677501803115092,-0.027089507575816074,0.9517868169385411,0.9825435673960989
7835,1993-02-22,0.0036002734748716847,0.0021565994086438778,-0.030597383849740756,0.010706796029630317,1,5.030511856079102,2116597.0,0.019650635185030962,-0.01059337492504242,-0.044990443339604225,0.01790689975465681,0.9681894913187595,-0.012749974333686298,0.975762353589836,0.9786877497537275
