,Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
6841,2007-04-26,0.009181663497046078,0.005786410104912765,0.015006889871986395,0.001803460694241199,34.11198425292969,16300.0,0.0015199333473778776,0.008996993630251193,0.0119033918629734,0.0029240666343077148,0.3221343873517787,0.0032105835253384285,1.0083795876750348,1.002908307150352
6842,2007-04-27,0.0011367462434435094,0.010738526155142702,0.016436101433419115,0.0,34.17350387573242,48200.0,0.001803460694241199,0.01023624409198054,0.01023624409198054,0.0028637150835200556,0.9262106072252114,-0.0005022820631621627,1.0090591043585984,1.0038223339486816
6843,2007-04-30,-0.000801434835428716,0.009519134228784587,0.006122745462626922,9.421347321869611e-05,34.17350387573242,8300.0,0.0,0.003326135181669132,0.01081668004887093,0.002741460790611003,0.14755555555555555,-0.006192999047115455,1.0077397845629437,1.0046666119808916
6844,2007-05-01,-0.008292148596403481,-0.007960521114068642,0.001554008020658637,0.00012400628938480374,34.17672348022461,15500.0,9.421347321869611e-05,0.0018978440777557282,0.010331421957308073,0.0028181229291298717,0.27317589002467396,0.00985836519182437,1.006470797952517,1.0053653590159026
6845,2007-05-02,0.0025618364408985794,-0.006548380622618866,0.0037128291180599238,-0.00037978494998069934,34.18096160888672,8600.0,0.00012400628938480374,0.0002182314456666834,0.0035450924946249796,0.0008772565085018173,0.14948722405701373,0.006766612068285549,1.005174875903952,1.0046565346198435
6846,2007-05-03,0.005852287735738537,6.707269533623439e-05,0.0004014955044473467,9.545680322875505e-05,34.1679801940918,4700.0,-0.00037978494998069934,-0.0001616363853326197,0.0016415328040408905,0.0008487927678702945,0.08456279237135661,-0.0002287090806688541,1.003443786902568,1.0036362766197107
6847,2007-05-04,0.00541661674767413,0.013891390823417282,0.004678222803753185,0.001233563739968746,34.171241760253906,17200.0,9.545680322875505e-05,-0.00016039337339857074,-6.6195011396597e-05,0.00021019531641217797,0.31035727174305305,-0.014051784196815853,1.0025267568170677,1.0026100900673962
6848,2007-05-07,0.003790674978038755,0.015134115978347795,0.009295515989671932,-9.466111321465576e-05,34.21339416503906,4600.0,0.001233563739968746,0.0009488485585469331,0.0011672870728063334,0.0005972209488238806,0.08780301584271807,-0.014185267419800862,1.0025704794280434,1.0016522873774785
6849,2007-05-08,0.00019886789427991935,0.009428527371563078,0.01793711831046818,0.0007585871835005253,34.21015548706055,4200.0,-9.466111321465576e-05,0.0012343513643233717,0.0009782098291335473,0.0006139711580765426,0.08021390374331551,-0.008194176007239706,1.0013519834591775,1.0007253336210846
6850,2007-05-09,-0.0013244339248160708,0.0026605779067128132,0.013991248127443123,-0.0026529868665450262,34.236106872558594,16100.0,0.0007585871835005253,0.0018982369080930983,0.001613332717284921,0.0006593529481407369,0.3060254704428816,-0.0007623409986197149,1.0015959284011007,1.0005330400636474
6851,2007-05-10,0.0027196924841865755,0.0015908011564582658,0.010833305149404504,0.003610777814272881,34.14527893066406,9400.0,-0.0026529868665450262,-0.001990893801603666,-0.0006644016795485097,0.0015055244460073277,0.6541405706332637,-0.0035816949580619317,0.9988414150192004,1.0003027776189168
6852,2007-05-11,-0.010452300974266082,-0.00907519048054417,-0.0051211064674451245,0.0005680540558592462,34.26856994628906,17400.0,0.003610777814272881,0.0017075180862773376,0.0028482484399605656,0.002266694997050586,1.2719298245614035,0.010782708566821508,1.002169312295628,1.0005939409146596
