,Date,SPY_1d_lagged_return,SPY_3d_lagged_return,SPY_5d_lagged_return,target_daily_return,target_daily_result,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,relative_3d_return,price_vs_sma10_ratio,sma5_vs_sma10_ratio
7826,1993-02-08,-0.0006946590687012533,0.014094307317915167,0.023470923919826525,-0.01623405939225886,0,0.4554870128631592,8742400.0,-0.03749980320006141,0.0,0.0,0.030404487071104592,0.9566496253239022,-0.014094307317915167,0.9967640598304907,1.0006474567314454
7827,1993-02-09,0.0,0.0034869882658876694,0.01624300556828273,-0.03630316611500517,0,0.4480926096439361,6201600.0,-0.01623405939225886,-0.01623405939225886,0.00331125231226137,0.029905124445731297,0.6820101351351351,-0.01972104765814653,0.9840857058380672,1.004871872838854
7828,1993-02-10,-0.006949285579878173,-0.0076391172643304195,0.007047076371434313,-0.027396921818094055,0,0.4318254292011261,16409600.0,-0.03630316611500517,-0.0874996457601106,-0.05194787775242604,0.03155903243223947,1.955758962623951,-0.07986052849578018,0.955185158489273,1.0016356927747516
7829,1993-02-11,0.0013993222807364702,-0.00555968758928882,-0.0020920858887869542,0.007041667361471493,1,0.4199947416782379,11840000.0,-0.027396921818094055,-0.07792158762512102,-0.07792158762512102,0.03171998930156653,1.3227513227513228,-0.0723619000358322,0.9357501250024244,0.9930807988328046
7830,1993-02-12,0.0048915889133998025,-0.0006952943820627278,-0.0013894704582160244,-0.0034962849638183746,0,0.4229522049427032,4608000.0,0.007041667361471493,-0.05610537679077099,-0.10624986224004318,0.018375152803955824,0.5047672462142456,-0.05541008240870826,0.9473335233128548,0.9758198914566816
7831,1993-02-16,-0.0076488311643938545,-0.0013992455340529064,-0.00833880735711856,-0.024561418643160082,0,0.4214734435081482,3769600.0,-0.0034962849638183746,-0.023972617157190124,-0.07467516832412868,0.017512968664489828,0.4078382495499238,-0.022573371623137217,0.9512685202903657,0.9679573770310741
7832,1993-02-17,-0.025227628754453613,-0.027951783369118854,-0.03335606777531186,-0.025180306963122234,0,0.4111214578151703,21036800.0,-0.024561418643160082,-0.021127130848379805,-0.08250783662364769,0.01801540472383165,2.2535307829425477,0.00682465252073905,0.9353971431145972,0.9589503505901626
7833,1993-02-18,-0.0007196811831281513,-0.03337965753041239,-0.027292118368865914,0.01845074647598466,1,0.400769293308258,25715200.0,-0.025180306963122234,-0.052447797588501266,-0.07191826556004755,0.015544434904070372,2.4165513923137065,-0.019068140058088878,0.923338713484951,0.9567292155209969
7834,1993-02-19,-0.0007193315967962688,-0.02662983402485486,-0.02935006995648104,-0.014493595948043114,0,0.4081637859344482,11219200.0,0.01845074647598466,-0.031578875914260784,-0.028169294921443377,0.01927165438027069,0.9752976521642372,-0.004949041889405925,0.9507408083830382,0.9617636978585647
7835,1993-02-22,0.0036002734748716847,0.0021565994086438778,-0.030597383849740756,-0.003676168782808742,0,0.4022480249404907,9798400.0,-0.014493595948043114,-0.02158348270566024,-0.04895158308730707,0.018126699153438525,0.8154895067646746,-0.023740082114304117,0.9527139503469823,0.9681260272780956
