Date,Close,High,Low,Open,Volume
2022-09-26,176.50930786132812,180.3309594152873,175.83489700898298,178.90394363499232,9914600.0
2022-09-27,173.85076904296875,180.67305673180593,173.01998495294933,178.38592103258804,9799600.0
2022-09-28,175.13116455078125,176.03038895968623,170.8794679687824,173.25455148566525,9751000.0
2022-09-29,175.9912872314453,178.1220348032648,174.69133867295815,174.78908499711318,9105200.0
2022-09-30,173.63572692871094,178.7866475828336,173.58686868459105,175.99127295825403,9472300.0
2022-10-03,177.54531860351562,179.2166849510461,174.1244067621069,175.2875191744246,8842300.0
2022-10-04,181.4549560546875,182.0023145492152,178.93326811779926,180.8685228958274,7081400.0
2022-10-05,183.4293212890625,184.55334431291374,178.23931085733327,179.19716215441085,6119900.0
2022-10-06,181.39633178710938,183.80075122173633,181.0640181401921,182.43237722396648,5163000.0
2022-10-07,179.67608642578125,180.43845995939927,177.81901083533202,179.30466832489265,5610300.0
2022-10-10,178.0633544921875,180.6046094439103,176.81227926136822,179.9693031629762,4743800.0
2022-10-11,175.09207153320312,177.53558041075368,174.16354114253284,176.29427372503952,6294500.0
2022-10-12,174.21240234375,176.50929158257654,174.19285009815331,175.04318635668972,4884300.0
2022-10-13,180.48736572265625,181.1813139782142,170.65468716466538,171.04564266802225,8426400.0
2022-10-14,178.49342346191406,182.90152281815648,177.95586346490356,182.56919429153945,6449400.0
2022-10-17,181.0640411376953,184.3090286827954,178.71827814928363,181.79709393582363,13952100.0
2022-10-18,182.9406280517578,185.8923910678813,181.54294807753084,185.20821153805008,5209200.0
2022-10-19,182.19778442382812,183.39998651602167,180.58505974991644,181.2985750210986,4927000.0
2022-10-20,182.98948669433594,186.66451853010832,182.21732956808438,182.2466653943164,5706700.0
2022-10-21,186.0683135986328,186.63520946119786,180.8685343405451,181.6015870210007,7582500.0
2022-10-24,186.40065002441406,188.76596498361332,184.82702960731922,187.08482957228236,7299200.0
2022-10-25,189.98768615722656,190.81847013596854,186.41038597395746,186.55699052491397,11907200.0
2022-10-26,198.7354736328125,201.70677398258658,192.0598053271807,192.13799940401623,15450000.0
2022-10-27,199.6737823486328,201.65792545170547,197.0347955127471,198.72571454205558,7946700.0
2022-10-28,204.6096649169922,206.74041250852676,198.71592243459352,200.36773689572928,8455600.0
2022-10-31,202.47891235351562,204.88331660828473,201.54059843268297,204.19913714204935,8674100.0
2022-11-01,202.25411987304688,205.22543517011485,200.69028306079642,204.18938973992502,5919500.0
2022-11-02,196.4092254638672,202.3225194747939,196.04759095032733,201.11053379585894,6985600.0
2022-11-03,190.3493194580078,194.35667951745776,189.79219233990193,193.79955239935188,8236200.0
2022-11-04,192.52896118164062,196.89795656274023,190.92601983898632,192.54851342998884,9680100.0
2022-11-07,195.57846069335938,195.9107743284306,192.71466047255308,193.83868352858084,7821300.0
2022-11-08,197.22048950195312,199.5076102571492,195.2265927980887,197.1032058470184,6943700.0
2022-11-09,189.97154235839844,197.22050438483348,189.3837983761451,196.6033590035035,7320200.0
2022-11-10,201.37393188476562,201.56004106707934,195.9372149674858,198.94454264683728,8048900.0
2022-11-11,200.81556701660156,202.21637087034105,198.02373486207344,201.79515514838985,9601000.0
2022-11-14,202.6376190185547,204.90046540659964,199.06212800804735,199.34620201394475,5796100.0
2022-11-15,205.70372009277344,209.36737019133315,203.27433072940562,205.70372009277344,7316100.0
2022-11-16,205.85064697265625,206.58533806277669,203.9698395756273,204.32249189677825,6125300.0
2022-11-17,206.68331909179688,206.96739309213717,203.0882322020389,203.71516805030376,5385600.0
2022-11-18,206.49720764160156,209.79841528576932,205.4588464803696,208.81882702840628,8028500.0
2022-11-21,202.10865783691406,206.2523120090727,201.68742711071184,206.00741494303185,10450900.0
2022-11-22,206.0367889404297,206.18372119224,201.1584438650401,203.3037294781196,5273100.0
2022-11-23,207.40821838378906,208.48577145017205,205.63516602237485,205.71353487696,3807300.0
2022-11-25,209.42616271972656,209.6318828264283,207.07515692864266,207.38863233936334,1993500.0
2022-11-28,206.9477996826172,210.09228441079296,206.35025027714644,207.92738789176067,10229400.0
2022-11-29,204.79270935058594,205.86045691504418,203.1176218774138,205.0767983027669,8986900.0
2022-11-30,212.57064819335938,212.57064819335938,203.76414453002414,203.9698646373592,13918100.0
2022-12-01,212.57064819335938,214.1869628112892,210.9053511739374,212.57064819335938,11261500.0
2022-12-02,213.2171630859375,214.02041760676028,209.86697336309976,211.32655015926838,5132800.0
2022-12-05,209.3184051513672,212.48248588636352,208.7012747325985,211.2481951541659,9006300.0
2022-12-06,204.8123016357422,207.8000486204171,203.40169224315275,207.67269737190205,5986000.0
2022-12-07,203.56820678710938,204.75351500055496,200.94291777493106,204.5380044162921,7923800.0
2022-12-08,204.83189392089844,206.0073967445859,203.5094439021692,205.2335137137555,4896500.0
2022-12-09,204.44004821777344,206.2229058630098,203.2841413511664,203.6661801398129,4928400.0
2022-12-12,210.2098388671875,210.43515492664437,205.19435181302825,205.71353238946284,5941700.0
2022-12-13,208.6914520263672,215.48979615050717,208.28002679876735,215.0587749747372,14585000.0
2022-12-14,208.96575927734375,211.86533194107778,207.31025284933077,208.5053516335533,7001700.0
2022-12-15,203.6661834716797,207.49637686880112,202.59843593560117,205.32168989867398,10831800.0
2022-12-16,202.66700744628906,204.1461802862697,201.10946575456157,203.25476636072554,12472900.0
2022-12-19,200.63926696777344,203.23516977925053,199.78701504975658,202.41231925946119,4893600.0
2022-12-20,201.16822814941406,202.31434452010578,199.39517594482268,199.7184418361454,5024900.0
2022-12-21,202.588623046875,203.7151583885339,201.38373380681261,202.35353145700662,4086900.0
2022-12-22,200.8743438720703,202.4318854449532,198.0041577640784,201.55026208789883,5690300.0
2022-12-23,201.62863159179688,202.03026632241594,199.3657853469528,199.96333471896466,3246000.0
2022-12-27,202.07923889160156,202.6572072772463,200.4237474246638,201.7167960484766,2904900.0
2022-12-28,200.80577087402344,204.27350618629197,200.61964674264084,202.4612622144731,3139200.0
2022-12-29,203.81312561035156,204.27353327619906,201.30538212244286,201.74619383835446,3675500.0
2022-12-30,203.5192413330078,203.79352483629697,201.50129200995346,202.09884141654692,4159400.0
2023-01-03,203.1567840576172,207.99595186795744,201.9518948288846,205.00820504706633,4202800.0
2023-01-04,208.27024841308594,208.84820186542842,205.3412743054237,205.3412743054237,6606200.0
2023-01-05,206.8008575439453,209.78860442846803,206.16413121737304,209.43595209214192,5246000.0
2023-01-06,213.3053436279297,213.68738245145963,208.74045874869364,209.631887652707,6829700.0
2023-01-09,214.13800048828125,217.67431471919713,213.89310342228245,214.59840816814545,6294500.0
2023-01-10,216.5771484375,217.85061606866077,213.72654322911626,214.52002221546755,10857000.0
2023-01-11,217.5665283203125,217.64488221658374,215.21550785430478,216.77304938411294,5408200.0
2023-01-12,219.0554962158203,219.24162035495488,216.1069412802194,217.5665329974015,4264400.0
2023-01-13,218.50692749023438,219.19263619680228,215.64653192331633,217.38040711139632,4283200.0
2023-01-17,218.44815063476562,219.819568023048,217.83100533637432,217.84081078385893,6101100.0
2023-01-18,214.98043823242188,220.39755991577266,214.96084228268796,219.5061310445048,6558000.0
2023-01-19,215.9110565185547,216.99840010793483,213.06045103459448,213.64820998189816,4853100.0
2023-01-20,219.73143005371094,219.84897585633252,215.91104199520984,216.62613720670777,5211000.0
2023-01-23,219.60409545898438,221.58286798806827,218.59512071707474,220.01553569402637,5501500.0
2023-01-24,219.32000732421875,225.30529198305308,212.20820218440122,217.48818212471957,5274900.0
2023-01-25,220.30938720703125,220.37796555793034,216.65552729008877,217.09633900464087,4729600.0
2023-01-26,220.12327575683594,222.4448950578727,219.10449563631013,221.38693798532518,7043400.0
2023-01-27,226.7158966064453,228.08731411481386,222.61141963502328,223.34611078893425,11382600.0
2023-01-30,224.4236297607422,225.71667822292886,223.27749858079665,225.5011676546765,5677400.0
