Date,Close,High,Low,Open,Volume
2022-09-23,377.0400085449219,387.3299865722656,374.3599853515625,382.92999267578125,2212200.0
2022-09-26,370.1000061035156,382.6099853515625,367.7099914550781,376.4800109863281,2377200.0
2022-09-27,378.95001220703125,379.29998779296875,371.20001220703125,376.760009765625,2127400.0
2022-09-28,388.8500061035156,390.3900146484375,376.4200134277344,378.44000244140625,1538800.0
2022-09-29,385.5,386.30999755859375,377.739990234375,382.8800048828125,1497400.0
2022-09-30,377.6099853515625,396.0799865722656,377.17999267578125,385.0,1825700.0
2022-10-03,391.7099914550781,394.0199890136719,374.7300109863281,380.0799865722656,2327600.0
2022-10-04,411.54998779296875,413.6600036621094,400.8299865722656,402.1300048828125,1978800.0
2022-10-05,420.5799865722656,425.75,402.010009765625,402.75,1771800.0
2022-10-06,418.42999267578125,433.3900146484375,416.5400085449219,422.1199951171875,1743600.0
2022-10-07,401.2099914550781,412.42999267578125,398.9599914550781,410.0,1235500.0
2022-10-10,381.7799987792969,402.2099914550781,377.1499938964844,401.3900146484375,1790300.0
2022-10-11,371.29998779296875,381.7200012207031,366.8800048828125,381.6499938964844,2042800.0
2022-10-12,369.1300048828125,376.30999755859375,365.94000244140625,372.489990234375,1836600.0
2022-10-13,361.8999938964844,366.57000732421875,337.0,347.75,2740000.0
2022-10-14,341.760009765625,366.8500061035156,340.8999938964844,366.0199890136719,3201100.0
2022-10-17,348.6099853515625,358.8800048828125,347.510009765625,351.42999267578125,2571600.0
2022-10-18,356.7900085449219,367.4700012207031,351.04998779296875,362.3399963378906,2099400.0
2022-10-19,355.44000244140625,359.8599853515625,350.5199890136719,350.7099914550781,1384200.0
2022-10-20,356.260009765625,366.4700012207031,351.0400085449219,356.1300048828125,1655700.0
2022-10-21,360.6700134277344,361.6400146484375,347.2900085449219,353.30999755859375,1451300.0
2022-10-24,366.55999755859375,370.8999938964844,359.25,368.0,1665700.0
2022-10-25,376.6600036621094,377.5,365.0,368.5799865722656,2132500.0
2022-10-26,366.4100036621094,382.5799865722656,351.0,353.79998779296875,3600000.0
2022-10-27,415.6700134277344,427.6300048828125,408.6099853515625,426.9599914550781,5625800.0
2022-10-28,420.3999938964844,421.44000244140625,403.7699890136719,416.2300109863281,3122200.0
2022-10-31,420.739990234375,428.2300109863281,414.9100036621094,418.0,1898500.0
2022-11-01,418.55999755859375,430.239990234375,416.6000061035156,427.0799865722656,1359900.0
