Date,Close,High,Low,Open,Volume
2022-09-26,108.66358184814453,110.66745902933937,108.4320208046538,108.92186016687825,3987800
2022-09-27,108.42311096191406,110.39136281147991,107.83531053193919,109.18903788190468,4117200
2022-09-28,109.33153533935547,109.75012408305571,106.70422575872162,108.34295543673635,4996400
2022-09-29,108.32514953613281,109.2068604258005,107.38110286478934,108.5210852893923,3817700
2022-09-30,105.81361389160156,109.03763191015645,105.635494202218,108.3518636317161,5346100
2022-10-03,108.21826934814453,108.84169504937053,106.51719711435132,107.01594447016265,4261700
2022-10-04,111.77182006835938,111.90541324414039,109.11779298458019,109.36717008362595,4566100
2022-10-05,111.98556518554688,112.62680699407689,110.64074578720158,111.06823579633414,3212900
2022-10-06,108.85952758789062,111.59370665436428,108.44984001377996,111.21964438212548,5074600
2022-10-07,105.82252502441406,108.47655196114094,105.15456597734998,108.20936562438298,4499700
2022-10-10,104.86957550048828,106.83782743972493,104.23724172049353,106.68642501243698,5990000
2022-10-11,104.91411590576172,106.18769157533593,104.14818889917407,104.61130423591396,4043100
2022-10-12,104.70925903320312,105.81361607883625,104.37973012671831,105.09222248864141,3338800
2022-10-13,108.4676513671875,108.78827227532487,102.91023361752514,103.4000662086902,5837500
2022-10-14,106.9090805053711,109.13561082214032,106.73095400313079,108.4765597509294,3762400
2022-10-17,108.22718811035156,109.43842120739518,108.14703627642139,108.47656522607484,5458600
2022-10-18,109.49185943603516,110.3824715822991,108.49437138608023,109.54529399046494,5120300
2022-10-19,109.10888671875,110.38246225204975,108.64576463673326,108.9752935491363,5906600
2022-10-20,114.26553344726562,114.85334068603595,111.46010401505391,112.43977595150679,13623100
2022-10-21,115.69051361083984,116.53660603064085,113.6332017051406,114.34569414776423,7201300
2022-10-24,118.1753158569336,118.54937128960542,115.64598088001276,116.58111266686157,5610900
2022-10-25,118.3890609741211,118.71859669499779,116.93737247928787,117.56079823685388,5957600
2022-10-26,120.24150848388672,120.99853403951738,118.28216500948051,119.09262510510217,5139000
2022-10-27,120.02780151367188,121.47949005607262,119.74279910678172,120.72247789338824,3993200
2022-10-28,123.35868072509766,123.67040040517668,120.42857280893755,120.73137767036928,5965500
2022-10-31,123.16273498535156,123.59023855588731,121.6576120291977,122.95789801800825,4915300
2022-11-01,123.08258819580078,123.48336091861498,121.7466700599788,123.1271215182606,3590600
2022-11-02,121.86243438720703,124.83707502985102,121.8357171159592,122.68179574801353,5360500
2022-11-03,119.76058959960938,121.55071472079206,119.31528362611179,121.49728017831792,4442400
2022-11-04,121.9782485961914,122.6640101814856,120.17920821043577,120.81153523995776,4178000
2022-11-07,123.2072982788086,123.5279192398776,121.57747619251319,121.6932601364079,4043100
2022-11-08,124.72130584716797,125.51395003027167,123.54570500454358,123.7950752920597,5042800
2022-11-09,123.82009887695312,125.18095243231144,123.41454776789712,124.32478592392864,4720000
2022-11-10,127.28083038330078,127.40700215351016,124.63120945721198,126.4066353498173,5389000
2022-11-11,129.02920532226562,129.89439289632813,127.03749305807159,127.52415161419489,5871300
2022-11-14,129.95745849609375,131.65177653840448,128.1369687113783,128.5425335099614,5293500
2022-11-15,130.0836181640625,131.72386441476382,127.97474191460701,129.8493031646854,4727100
2022-11-16,130.24588012695312,130.63340277329687,129.78624361412867,129.89440066215894,3445200
2022-11-17,131.66078186035156,131.74188931813973,129.10129012443292,129.245490328293,3954000
2022-11-18,133.05767822265625,133.6615010426362,131.5255890337249,132.08434757574193,4661700
2022-11-21,132.19252014160156,133.31905858193437,131.98524091905352,132.97660024722236,3476200
2022-11-22,134.37353515625,134.5988428853841,132.49897319965126,133.02168878144545,7062100
2022-11-23,134.05807495117188,135.59918559463148,133.65252386132147,134.37351121643886,3658200
2022-11-25,133.7156219482422,134.72500989014986,133.47229951061715,133.6255071107969,2075200
2022-11-28,131.7418975830078,133.59844438287843,131.52561101533726,133.36411559898303,3538100
2022-11-29,132.02130126953125,132.63413159613384,131.30932125585377,131.49858576947534,2754700
2022-11-30,134.19325256347656,134.86016826604913,131.28228110470047,131.7509249430404,6377600
2022-12-01,134.4275665283203,135.19360432680938,132.78732015092902,135.16656850755027,4495900
2022-12-02,133.98597717285156,134.42758520157466,133.13881804721845,133.49931860689756,2900000
2022-12-05,132.8504180908203,134.22027882579883,132.30066682491153,133.32806925198986,2784600
2022-12-06,132.93154907226562,133.20192107495424,132.21056164899304,132.7513056543703,2847600
2022-12-07,132.7242431640625,133.47226626215186,131.84102721594434,132.7783148033986,3971300
2022-12-08,133.18385314941406,134.41853463547505,132.814345313603,133.2919964177735,2665700
2022-12-09,132.52598571777344,133.68856734488085,132.4538856069287,132.84140823206783,3047600
2022-12-12,134.47264099121094,134.47264099121094,132.4268434183677,133.21993084784475,4032800
2022-12-13,135.69830322265625,138.0775515474089,135.13953087817933,135.51804609442542,8811500
2022-12-14,135.05844116210938,136.90596695565227,133.78770250027995,135.60819247137454,4205900
2022-12-15,128.29920959472656,134.26535273475648,127.59625071274013,133.8507942924003,6687000
2022-12-16,126.31649017333984,127.9026511537849,125.24402350832378,127.29882827341625,9834400
2022-12-19,125.1539077758789,126.56884663071875,123.64885409854786,126.31650312503987,5282900
2022-12-20,127.32586669921875,127.46104579770743,124.67624635533235,125.12686168587933,5156500
