Date,Close,High,Low,Open,Volume
2022-09-23,155.01083374023438,159.91862621121822,152.64186945959293,159.18245806063808,4047200
2022-09-26,153.48184204101562,156.53034807274383,153.10432511886012,154.78429990474282,3213400
2022-09-27,153.3119659423828,155.32227886495647,151.57536503343766,155.21845954967458,2753500
2022-09-28,158.3330078125,159.01254979292105,154.35014236111184,155.2562031354557,3694800
2022-09-29,156.57757568359375,157.22880481840954,154.3501905854893,156.38881716369036,3518100
2022-09-30,154.85983276367188,158.35191529802518,154.68050715438065,156.56812089201483,2963000
2022-10-03,161.60804748535156,163.62779362569037,156.7191347760768,158.0215784731691,3444700
2022-10-04,169.53602600097656,170.06455552318067,164.42059469485918,164.5055338534957,4008200
2022-10-05,168.35629272460938,170.13064004380163,166.76125663344203,167.19539977696772,3067400
2022-10-06,168.76210021972656,170.81015935212585,166.94999279937352,167.44077639280755,2415000
2022-10-07,167.57293701171875,168.90370834821977,165.29835866800033,166.78957546756607,2759200
2022-10-10,168.62998962402344,170.98007416412054,166.17610014251002,169.70592899391158,2633900
2022-10-11,169.64927673339844,172.7921551876923,166.74234998527066,166.88392964977984,2542400
2022-10-12,169.41334533691406,170.9423079677341,168.7338031895827,169.3944651657796,2260800
2022-10-13,172.8488006591797,174.55708889900512,163.00490128765486,163.98645415868657,3745900
2022-10-14,168.17694091796875,173.9719142635066,167.5540249554152,173.4245045753246,2830200
2022-10-17,170.64027404785156,173.9530307649047,169.1301773920236,172.05598426218438,2940000
2022-10-18,173.23574829101562,175.10448180106914,170.74409881049445,174.50987888368186,2674000
2022-10-19,174.04745483398438,175.26495954493123,171.772876474888,172.66005737188672,2088700
2022-10-20,170.39488220214844,175.3026893386123,170.31939032740712,174.1701095985978,2953900
2022-10-21,180.7322235107422,180.91274902586915,170.27138461214088,170.7654376561898,3483800
2022-10-24,181.75839233398438,182.5564915577472,179.05053807756343,179.2405596311667,2919500
2022-10-25,185.1217803955078,185.91038345229452,179.49705948824212,180.79872208315967,2545000
2022-10-26,187.13607788085938,189.6253934453625,184.8652863664876,188.4092381697492,3546000
2022-10-27,201.55889892578125,206.30001335837056,197.02681251211732,199.66815075376076,7872200
2022-10-28,208.3997802734375,208.5518032905947,200.67529737218962,201.9009485159516,5161000
2022-10-31,205.66346740722656,207.95325099802744,204.2857785546384,204.59932063502444,3786100
2022-11-01,207.60165405273438,208.52327353946728,205.90094207587185,207.72517455024837,2717500
2022-11-02,203.83920288085938,210.64208106106832,203.25962778035554,206.74658888356436,3150000
2022-11-03,208.32379150390625,210.72759954644886,200.8178318094576,200.98884684914154,3570400
2022-11-04,216.4853057861328,218.27152530655965,212.44728724347337,212.84633674796376,4973800
2022-11-07,217.20742797851562,217.7014955619876,211.56370001806204,216.62785287993708,3405600
2022-11-08,218.34756469726562,221.0269160667143,215.36418178457998,217.20742103912895,3676600
2022-11-09,214.29054260253906,217.7109881299809,213.8344880314513,214.79412067822122,6248300
2022-11-10,220.85589599609375,220.98891252027377,215.04115294234734,220.63737195587953,4590800
2022-11-11,224.69439697265625,226.50911929723765,220.42834321454265,221.37846538357087,3585400
2022-11-14,224.70387268066406,227.88678745852377,222.80362851423138,224.2288116390559,3217700
2022-11-15,222.88916015625,227.45924555172607,221.14093881328913,225.27397612188196,3371000
2022-11-16,220.82736206054688,222.95564064222464,219.3261675026284,222.32855661846534,3062000
2022-11-17,218.94615173339844,219.03165924790326,214.2620419701044,216.39032081663257,3256900
2022-11-18,219.88673400878906,220.27628751976883,216.27628190010435,219.33567599046597,2868700
2022-11-21,220.58984375,222.01502688405947,216.88437340053036,220.00077269385676,2522600
2022-11-22,225.4259796142578,225.63500765034294,221.7205089704098,222.3285865760083,2523300
2022-11-23,225.10293579101562,227.6777731708043,223.8582781065755,225.7775288897749,2311300
2022-11-25,223.9438018798828,225.64452875360996,223.4592447722144,225.1789636517772,1034800
2022-11-28,220.71337890625,223.2407073111332,220.01979379434462,222.27157865630704,2862100
2022-11-29,223.3927001953125,223.97227524761422,220.00077188749384,221.66348553780225,2277900
2022-11-30,224.6183624267578,224.95089645319095,219.2786665259131,224.1337908917052,3850000
2022-12-01,223.9342803955078,225.1789380286906,220.371322515307,225.0839200194668,2504700
2022-12-02,224.35235595703125,226.57563838823742,221.93903749084555,222.22407704560084,2218300
2022-12-05,220.96990966796875,224.1433140874224,220.67535963100937,223.088677948297,2064500
2022-12-06,216.9033660888672,221.42595652709932,214.30953683604807,220.98889398561414,3633800
2022-12-07,217.55897521972656,218.37608088383467,214.5185871082943,215.67773734104568,3044000
2022-12-08,219.40219116210938,220.90338580320721,218.09101803936426,219.39269516039113,2189400
2022-12-09,215.9532470703125,221.19792515422296,215.8582435583505,220.42832856808053,2257000
2022-12-12,221.43544006347656,221.75847807724747,215.69670932758953,216.20027284838292,2709200
2022-12-13,223.7442626953125,226.05305248220418,220.55185180023213,225.9580489690709,2945200
2022-12-14,222.78463745117188,226.33809950781628,221.49247074854787,224.28583218640517,3513800
2022-12-15,219.15516662597656,221.3119333502984,216.36180533794408,220.58034977311863,2953200
