Date,Close,High,Low,Open,Volume
2022-09-26,98.1384048461914,99.75733089662333,97.71132717109782,97.93976723907117,22437900.0
2022-09-27,97.42330169677734,99.7771960919519,96.67839927042913,99.23093885915345,24225000.0
2022-09-28,100.0552978515625,100.71081566371073,97.13528531596889,97.35378367581184,24617000.0
2022-09-29,97.42330169677734,98.62508427952042,95.8639729207233,98.62508427952042,21921500.0
2022-09-30,95.49649810791016,98.81777167666374,95.37731098487271,97.06576112897415,26277800.0
2022-10-03,98.62508392333984,99.29052826986492,96.3605741902864,96.55921938311879,24840000.0
2022-10-04,101.71394348144531,102.02183404903307,100.35325236776238,100.35325236776238,22580900.0
2022-10-05,101.52523040771484,102.04169272788808,99.06208318390524,100.00563075268983,18475500.0
2022-10-06,101.54508209228516,103.02496015647394,100.81011392527954,100.81011392527954,17156200.0
2022-10-07,98.89324951171875,100.7306740498155,98.53569572751684,99.9659108643245,24249900.0
2022-10-10,98.0390853881836,99.31038425136023,97.20479835080103,99.17133641179646,16529900.0
2022-10-11,97.38357543945312,99.43950573181782,96.58900985946508,97.58221304568066,21617700.0
2022-10-12,97.63188171386719,98.97071925966215,97.00615882181883,97.60207925147586,17343400.0
2022-10-13,99.03229522705078,99.84672158959769,94.62247036872678,95.27798815146768,32812200.0
2022-10-14,96.51950073242188,100.60156705960168,96.37051871614828,99.94108593023618,22624800.0
2022-10-17,100.09501647949219,101.07828551788228,98.8336517597424,98.84357833583454,23311600.0
2022-10-18,100.70088195800781,103.51164911498128,99.9659136378853,103.23355340345059,21610500.0
2022-10-19,99.60835266113281,100.96804357643693,98.9578057590965,100.0155620443566,21573700.0
2022-10-20,99.84672546386719,102.29993880091689,99.29053404665551,100.13475532707746,25125100.0
2022-10-21,100.79027557373047,100.92932343139746,97.5623648053156,97.79079732396568,28988700.0
2022-10-24,102.27013397216797,102.39924765931433,99.61828326607534,101.39611031290339,24680800.0
2022-10-25,104.2168197631836,104.38566250102328,102.31979787409422,102.59790115573206,29910200.0
2022-10-26,94.17552947998047,97.87024668893879,93.92722867376058,96.10234616105942,71504300.0
2022-10-27,91.97061157226562,94.52314340345757,91.27537238771482,93.66898807527298,54036500.0
2022-10-28,95.92356872558594,96.20166441454593,91.69549886314017,91.90109265695114,35696900.0
2022-10-31,94.01661682128906,95.69512504571323,93.7385135652675,95.1289995352196,29868700.0
2022-11-01,89.8848876953125,95.51138461339004,89.81536377588729,94.94028823896831,43220600.0
2022-11-02,86.47820281982422,90.67945571418004,86.41861305229293,90.2921070701484,43553600.0
2022-11-03,82.92254638671875,85.96175382038753,82.88281734302252,85.75814531302198,48510400.0
2022-11-04,86.1107177734375,86.14052023573473,83.30988494310704,84.92881107198549,40173300.0
2022-11-07,88.04747772216797,88.33550760045115,86.36896165055022,86.74637619233154,26899900.0
2022-11-08,88.30570983886719,89.79054393617074,87.05427154783787,88.55401066611286,30172000.0
2022-11-09,86.80596923828125,88.88176048138935,86.76624019729557,87.9431836735296,26743900.0
2022-11-10,93.52994537353516,93.907367446618,91.02707659419585,91.71238166301086,42371200.0
2022-11-11,96.07254791259766,96.69826319444732,93.52001601713935,94.06627322517157,30569100.0
2022-11-14,95.3773193359375,96.51950473804972,94.46655201865413,94.85092275712641,24170100.0
2022-11-15,98.04902648925781,99.7374689907648,96.36057641021137,97.99936329552077,31831000.0
2022-11-16,98.31719207763672,99.17134751777705,97.23658943843006,97.35378366881285,24660200.0
2022-11-17,97.83051300048828,98.80385544872193,96.4400270362426,96.51948510906553,21818700.0
2022-11-18,97.1352767944336,98.48603376380899,96.08247624099918,98.33705176706893,24969900.0
2022-11-21,95.17866516113281,98.04902182363357,95.01974901076781,96.89690246610458,18696900.0
2022-11-22,96.66847229003906,96.88498532042568,93.7683206741825,95.50642632840014,18868900.0
2022-11-23,98.14835357666016,98.39566175345192,96.67840930202391,96.67840930202391,17568900.0
2022-11-25,96.93663787841797,98.2675342038601,96.86711395244603,97.79575658740099,8567800.0
2022-11-28,95.59581756591797,97.16508059755766,95.23826377193576,96.53935766931889,19974500.0
2022-11-29,94.79132080078125,95.73486085921611,93.74845435510949,95.34751219711848,20220000.0
2022-11-30,100.76046752929688,100.76046752929688,94.02655065004306,94.4734966628274,39888100.0
2022-12-01,100.59162139892578,101.89271519864762,99.98576682557302,100.71080851382015,21771500.0
2022-12-02,100.14468383789062,100.46250856946295,98.49596283330087,98.69460802649564,18821500.0
2022-12-05,99.19121551513672,101.0584349764682,98.67971642588161,99.13658903096676,19955500.0
2022-12-06,96.64860534667969,99.52889627270373,96.10234810845027,98.992565611096,20877600.0
2022-12-07,94.50328063964844,96.64859548974499,94.37913024668451,96.1122648828362,26647900.0
2022-12-08,93.31143951416016,95.21839545602491,93.16246509314973,95.03961857327319,25593200.0
2022-12-09,92.43742370605469,93.84777046478493,92.38776051386506,93.26178420015137,21885300.0
2022-12-12,92.9240951538086,93.23695660745051,91.27538167236226,92.45728840632368,27380900.0
2022-12-13,95.19852447509766,99.12168163156254,94.73171776226799,97.40343677461024,34788500.0
2022-12-14,94.6622085571289,96.5592305867048,93.30152482166113,94.89064866100681,26452900.0
2022-12-15,90.58012390136719,93.39089062368966,89.81536081291912,92.90422320376815,28298800.0
2022-12-16,90.2424545288086,91.12640488002471,89.398233219815,90.58014002139004,48485500.0
2022-12-19,88.54407501220703,90.58013721462576,88.32060578697738,90.26231246423389,23020500.0
2022-12-20,89.02079772949219,89.16977972105273,87.44160832055134,88.12692093520657,21976800.0
2022-12-21,89.6365966796875,90.29707777505313,88.30570791191177,89.120134304404,20336400.0
2022-12-22,87.66011810302734,88.57386324456762,86.34909015895764,88.32556244017913,23656100.0
2022-12-23,89.1995849609375,89.48761482405439,87.02447491073842,87.02447491073842,17815000.0
2022-12-27,87.33236694335938,88.89169582967213,86.94005497185992,88.70298477684108,15470900.0
2022-12-28,85.87236022949219,87.91835669371382,85.78297556573423,86.90529261675617,17879600.0
2022-12-29,88.3454360961914,88.75761640108692,86.39875841427278,86.43848745809238,18280700.0
2022-12-30,88.1269302368164,88.22624904916005,86.43848011681591,86.77120230581392,19190300.0
2023-01-03,89.09032440185547,90.92775639198945,88.41494591977562,89.21944566804987,20738500.0
2023-01-04,88.10706329345703,90.61986641464313,87.20325223631956,90.3914339004661,27046500.0
2023-01-05,86.18025207519531,87.61046733611988,85.97168027923387,87.47141947214558,23136100.0
2023-01-06,87.560791015625,87.86868155913513,84.98839098512721,86.766225485713,26612600.0
2023-01-09,88.19644927978516,90.21265061112891,87.977943358204,88.58876121895915,22996700.0
2023-01-10,88.63345336914062,88.8668567324073,86.11071627710662,86.13058458495952,22855600.0
2023-01-11,91.6329345703125,91.8216380363287,89.13005812040355,89.44788285939553,25998800.0
2023-01-12,91.28531646728516,91.99048988187711,89.95442014101864,91.7719839493901,22754200.0
2023-01-13,92.16926574707031,92.34804263733666,90.31197291916662,90.90590804551623,18630700.0
2023-01-17,91.53362274169922,92.33811501604687,90.22258706862888,92.14940395809764,22935800.0
2023-01-18,91.15618896484375,92.95189902627715,90.77877447476529,92.30830832014499,19641600.0
2023-01-19,93.271728515625,93.75839602643875,90.75891772133187,90.76885187635992,28707700.0
2023-01-20,98.605224609375,98.744272468271,95.25813426339823,95.29785572804852,53704800.0
2023-01-23,100.52210235595703,100.71081340264897,98.07882321356192,98.45623772940617,31791800.0
2023-01-24,98.53569793701172,100.40291740273791,98.02916213511087,98.87339099745888,27391400.0
2023-01-25,96.07254791259766,97.05581694908685,94.61452332595738,96.53934704681242,31000900.0
2023-01-26,98.48603057861328,98.53568619089461,96.16193120623514,97.61200693402644,24542100.0
2023-01-27,100.0254898071289,100.88957928832752,98.29731842227046,98.37677649405538,29020400.0
2023-01-30,97.28425598144531,98.73333916952721,96.85717827788066,98.07385832960358,24365100.0
2023-01-31,99.19121551513672,99.23094455612757,97.12535084885097,97.19487477620002,22306800.0
2023-02-01,100.74060821533203,101.49544482401241,97.75106424391362,99.06209226028501,26392600.0
2023-02-02,108.06051635742188,108.08037708825424,105.81587489639395,106.06417570826528,46622600.0
2023-02-03,104.50484466552734,107.28580915216041,102.59789628997224,102.80646805815427,36823400.0
2023-02-06,102.7667465209961,103.9883823348809,101.51530824301913,101.9870782943574,25573000.0
2023-02-07,107.30567932128906,107.93139463668801,102.84420598747944,102.92564938087827,33738800.0
2023-02-08,99.32032012939453,102.87598940863623,97.78582300200476,101.99203916568776,73546000.0
2023-02-09,94.8111801147461,99.9261783018846,93.22205645071823,99.85665437838149,97798600.0
2023-02-10,94.21525573730469,96.36057069940037,93.88749686415954,95.08927182148604,49325300.0
2023-02-13,94.35431671142578,94.70193636274934,93.41077657532756,94.36425086647505,43116600.0
2023-02-14,94.30465698242188,94.52813380277985,92.02029377717245,94.01663467325984,42513100.0
2023-02-15,96.44002532958984,96.67839196630148,93.71865079264397,94.09606526556563,36964500.0
2023-02-16,95.12901306152344,97.21473852424944,94.3245207947317,94.89064638572218,35642100.0
2023-02-17,93.94708251953125,95.09920181318105,92.81483153234502,94.4238233666543,31095100.0
2023-02-21,91.42435455322266,92.78007475446466,91.37469136385721,92.60626116922441,28367200.0
2023-02-22,91.17606353759766,91.7322549459406,90.25238419014835,91.30914786599993,29891100.0
2023-02-23,90.4510269165039,91.50382002098485,89.39823381202298,91.50382002098485,32423700.0
2023-02-24,88.74270629882812,89.51740359895886,88.25603884215047,89.02080198835822,31295600.0
2023-02-27,89.48761749267578,89.83523713868681,89.00094998826033,89.47768333777833,22724300.0
2023-02-28,89.6862564086914,90.8284340829204,88.91155150939896,88.93141981779948,30546900.0
2023-03-01,89.89483642578125,90.58014157765906,89.2393185841571,89.54721677228669,26323900.0
2023-03-02,91.68258666992188,91.85143697598745,89.15984958576476,89.24924181574528,23328600.0
2023-03-03,93.3809585571289,93.47035078260345,92.03020921946553,92.10965971400657,30242500.0
2023-03-06,94.93037414550781,95.64548174079101,93.65907512168873,93.71866489544904,28288200.0
2023-03-07,93.52994537353516,95.43689373660693,93.20616470053571,94.77144939806718,24101500.0
2023-03-08,94.0066909790039,95.58588054037929,93.76335345004838,93.76335345004838,25395200.0
2023-03-09,92.03021240234375,95.26804938742116,91.727285122409,93.84776850441317,24438900.0
2023-03-10,90.39143371582031,92.546683040593,90.18286193383003,91.87130449901218,32850100.0
2023-03-13,91.03701782226562,92.44736468511762,89.32870693935652,89.94945899985898,31508600.0
2023-03-14,93.60940551757812,94.18546521629575,92.14939554007007,92.43742538942888,32303900.0
2023-03-15,95.89378356933594,96.58902286226427,92.40763779470394,92.90423945466418,38367300.0
2023-03-16,100.38304901123047,101.27693342357118,95.21839530498953,95.91363452706608,54499500.0
2023-03-17,101.76361083984375,102.78660904283481,100.0652340789256,100.1546187401392,76140300.0
2023-03-20,101.2372055053711,101.88278912017725,100.104954429728,100.37311596762693,26033900.0
2023-03-21,105.1206283569336,105.23981547486385,101.16768366482349,101.28687078275374,33122800.0
2023-03-22,103.51164245605469,106.77928201141202,103.50170830198485,104.42538761445692,32336900.0
2023-03-23,105.53778839111328,106.37306821219377,104.69356707273279,105.17030042962385,31385800.0
2023-03-24,105.3391342163086,105.43846060328934,104.02810623008074,105.02130947957274,25236200.0
2023-03-27,102.35953521728516,104.68363500548605,101.93245747205177,104.6041769185728,25393400.0
2023-03-28,100.67108154296875,102.29993425894689,99.5984202195082,102.29993425894689,24913500.0
2023-03-29,101.2074203491211,102.12116558965697,100.34333072831912,102.02184677264916,26148300.0
2023-03-30,100.63134765625,100.91937749279721,99.60834957534662,100.75053476785062,25009800.0
2023-03-31,103.29313659667969,103.48184763642851,100.75053873603554,101.01870027577499,28108000.0
2023-04-03,104.19696044921875,104.23668191245343,101.68414976863062,101.97217963109028,20719900.0
2023-04-04,104.40553283691406,105.37886782015485,103.88906288138487,104.12742954987694,20377200.0
2023-04-05,104.2366714477539,105.81586845545142,103.39443556949487,105.39872493550828,21864200.0
2023-04-06,108.15982818603516,108.88486226648374,104.10259409121582,105.05109737241804,34684200.0
2023-04-10,106.22308349609375,107.23615504440266,104.88226063748664,106.66009534654383,19741500.0
2023-04-11,105.39874267578125,106.49126484989489,104.56444791793105,106.19330081261833,18721300.0
2023-04-12,104.50484466552734,106.85575348889417,104.2565438589955,106.6600938476143,22761600.0
2023-04-13,107.45466613769531,107.52915335326844,105.71656038395149,105.74635527018073,21650700.0
2023-04-14,108.71601867675781,108.83520578572724,106.85872601073001,106.9580523903073,20758700.0
