Date,Close,High,Low,Open,Volume
2022-09-23,128.06207275390625,132.8476934491982,127.0801775081743,132.46732630335003,13919700
2022-09-26,124.69178771972656,128.30975686592515,124.62985995302299,127.00056770378922,9444000
2022-09-27,124.74486541748047,127.17748752430778,124.24949725718793,125.86828481751175,10121000
2022-09-28,128.95550537109375,129.5393379030376,125.08099756535518,125.68252567341634,8279800
2022-09-29,128.06207275390625,128.6282097020365,125.85059819124598,127.83207076081706,8197600
2022-09-30,127.0890121459961,128.38936020316584,126.04520268392453,127.40746500689009,9402700
2022-10-03,134.21881103515625,134.7584113709997,131.18467439925112,131.7773479652153,9597400
2022-10-04,139.4379119873047,139.65905946505006,135.8995523433786,136.6072134739471,9520200
2022-10-05,140.23402404785156,141.29552913958767,136.9345077759672,137.85447525606662,10633100
2022-10-06,142.79049682617188,143.25048734320012,139.057526452324,139.18136849562734,9498300
2022-10-07,141.56088256835938,145.01077685198644,140.70282951616574,143.75466115133844,9972500
2022-10-10,139.00445556640625,142.83473143165455,138.38524533943357,142.41897310116488,5904500
2022-10-11,139.03097534179688,141.47243829715637,136.32413275051874,136.89026967485293,7533300
2022-10-12,139.4467315673828,140.4816999842246,137.57140556398764,138.1198469051084,4942000
2022-10-13,146.20501708984375,146.83308185570493,138.30563578891454,138.30563578891454,10227500
2022-10-14,141.65821838378906,146.3642428761699,141.47244857581828,145.1081134080758,7327900
2022-10-17,142.6931610107422,145.8776893000196,142.50740473423204,144.444644820961,5890400
2022-10-18,143.94046020507812,144.46236497252033,140.61440725754613,143.62200732196987,5631200
2022-10-19,148.61109924316406,149.68145893268436,144.71005464856614,144.71005464856614,9766800
2022-10-20,149.46031188964844,151.99023948341105,148.5580264337242,149.76106920903305,8871500
2022-10-21,153.2021026611328,153.7770806059019,149.36298634302196,149.62835247275012,7971300
2022-10-24,153.1490478515625,154.51131030646556,151.80446747558858,152.22022579251623,7007700
2022-10-25,154.7412872314453,154.80321499637307,152.29982424269943,153.0871086247702,7280600
2022-10-26,156.65200805664062,157.88158736709738,154.95359722118903,155.08629379291196,6865300
2022-10-27,157.36849975585938,160.46456365716563,156.9969737074347,159.12883809036978,9177400
2022-10-28,159.20848083496094,161.75610397683485,156.15664848662377,160.52652459889964,10773900
2022-10-31,160.0222930908203,162.62298932210737,157.51006124066976,157.51006124066976,13281000
2022-11-01,161.18995666503906,163.20682035711027,160.906881446195,162.64952445611686,9185600
2022-11-02,157.89927673339844,161.7914663910245,157.69582486208085,160.04882343352907,8087500
2022-11-03,160.2257537841797,161.16341680663118,156.9350786690829,157.43044679432,6607800
2022-11-04,162.25148010253906,164.0029643496058,159.75694356856775,163.50759615833607,7491900
2022-11-07,164.188720703125,164.86985865913798,161.09265626386392,161.4376457614708,7578000
2022-11-08,163.9498748779297,164.75485485790819,162.64068571668932,163.93219279982895,6308200
2022-11-09,157.3950653076172,162.59645793750263,156.76701407376197,162.41954266730835,8021700
2022-11-10,160.3761444091797,161.28727088567862,157.4923728253593,161.19880650052005,6981500
2022-11-11,164.9406280517578,165.50676501132227,162.66722567649805,162.80876329083162,8428300
2022-11-14,165.02023315429688,167.78899010459065,164.69292574333844,164.80792673889974,9722400
2022-11-15,166.34710693359375,166.6920963998052,163.88794848259562,165.5244314386166,7747300
2022-11-16,163.64027404785156,166.1436648335058,162.48145005694877,165.01137745711983,7941100
2022-11-17,164.1038055419922,164.22860554781488,160.69854046758468,161.8039080613911,6550500
2022-11-18,163.12322998046875,163.49762997963592,160.14583524049775,161.31362318340416,7661500
2022-11-21,161.56324768066406,161.97329905527948,156.73168466997387,160.21717576293233,8432900
2022-11-22,165.7083740234375,166.305632119834,163.20345106914579,163.8007091655423,9018000
2022-11-23,164.23753356933594,165.048726830745,162.7577523109109,163.31935915527023,5831200
2022-11-25,163.75616455078125,165.1824621399063,163.408506383732,164.816971512393,2796400
2022-11-28,158.9959259033203,161.7682819523819,158.63935828889117,160.70747493650876,9365500
2022-11-29,161.3760223388672,162.10700350863723,160.14584115178118,160.68961551396757,6985400
2022-11-30,163.4084930419922,163.43523492941398,160.1191048673034,162.99844170007077,10936700
2022-12-01,162.67750549316406,164.5138540824932,161.74149874167887,164.25533106622117,5217400
2022-12-02,161.3760223388672,163.69375225032599,160.39544116043916,161.8217385832108,6852300
2022-12-05,157.39132690429688,163.08758028423165,155.67086863313057,162.83798026149438,8162200
2022-12-06,153.33531188964844,158.72848167338296,152.5419374442588,156.4553258932094,8765000
2022-12-07,153.7899627685547,155.6263118294967,152.30127189291545,152.48846512998017,6936300
2022-12-08,154.6991729736328,157.24867018604758,153.3531149441324,157.11496076669218,8076600
2022-12-09,149.7606658935547,154.38720292697238,149.69825908705215,153.59382851483784,10754300
2022-12-12,151.3206787109375,152.00708559823713,149.50216225365693,150.58969747471528,9364900
2022-12-13,154.69029235839844,155.5193317193523,153.75428544203695,154.725957278322,7838800
2022-12-14,153.6205596923828,155.92936653274973,152.67564344742524,155.54605709843602,7045500
2022-12-15,152.47061157226562,152.76478593484703,149.81414648283757,152.07839269100447,7272900
2022-12-16,150.40249633789062,151.67723831647243,148.95838000362465,150.23312198220643,23876000
2022-12-19,151.4365692138672,152.27451800529454,149.98352977332058,151.64159489617978,7131600
2022-12-20,153.9236602783203,154.47634411919702,151.18696936068918,151.3741625832267,6199100
2022-12-21,155.7332763671875,156.8564901764789,154.3604761140542,156.17008324882107,5479400
2022-12-22,153.397705078125,156.1878931348299,150.05483322827618,156.14331878972916,5755000
2022-12-23,158.14010620117188,158.30057111024405,154.83289953320636,155.19839009070142,6079100
2022-12-27,160.12799072265625,160.66284194910213,158.14008687127503,158.99586787663713,5168000
2022-12-28,157.76571655273438,159.83384643604867,156.8297097279961,159.4416139683732,4494400
2022-12-29,158.96023559570312,159.74468687548693,157.4715314850198,157.4715314850198,4142100
2022-12-30,160.0032196044922,160.4132709251818,158.40754785931549,158.70172220790417,5005100
2023-01-03,155.100341796875,159.56641361639254,152.8895794571117,158.71063245226154,7565400
2023-01-04,153.45120239257812,155.36777698141287,152.30126035971358,152.39039545560033,7684500
2023-01-05,156.2146453857422,157.06150359012054,152.64891517599654,152.88068274284475,6088200
2023-01-06,157.39132690429688,159.91408262184535,156.62469437669495,157.801391857183,7191200
2023-01-09,156.16114807128906,158.9691687739328,155.44801291079028,158.90676196618944,8385600
2023-01-10,156.9277801513672,157.52505192991734,154.85966370804906,157.24869641352464,8307000
2023-01-11,156.178955078125,158.79976853260018,155.37667135222318,158.57691043071867,6962600
2023-01-12,157.85487365722656,159.00481563314455,156.80297620127422,156.8832154664348,6891400
2023-01-13,158.2827606201172,158.66608368785876,156.60686308169406,157.8637862355114,5726300
2023-01-17,160.89466857910156,161.63455924043043,158.83544792779318,159.067229100126,10697700
2023-01-18,157.98858642578125,162.57947220209374,157.7300769722262,161.18883960574254,8899200
2023-01-19,159.56643676757812,160.4132950243998,157.03477142640395,157.43591337940558,5907200
2023-01-20,161.2601318359375,161.67019676587933,158.2470992722879,159.3970411982577,10477900
2023-01-23,161.04620361328125,162.73101054544307,160.48459676850035,161.53649422363117,8381300
2023-01-24,161.19773864746094,162.24071302751906,159.29898309284775,161.4295061978582,5989000
2023-01-25,159.6377410888672,160.48459928245697,157.20413406032952,159.82493430527256,6727500
2023-01-26,167.402099609375,167.4199320676041,163.5600277929043,164.90609954450784,14307800
2023-01-27,159.96754455566406,164.22859042196038,158.6036540454409,164.22859042196038,19654700
2023-01-30,155.28753662109375,158.9780665757088,154.81507849083528,158.67498279444493,11476000
2023-01-31,155.12710571289062,155.67088014596544,152.80937549928404,153.9949824960597,14481300
2023-02-01,152.75588989257812,154.80618757976012,151.13347604201905,154.49418073090433,11526400
2023-02-02,150.66099548339844,152.8182604088556,148.7087698177403,152.55084155203934,10463400
2023-02-03,151.05320739746094,152.92522075363215,150.19743996768636,151.4186979216375,8404900
2023-02-06,151.22262573242188,151.6505095718463,149.1990699216435,151.15130949215413,7659500
2023-02-07,155.18951416015625,155.45694668832112,151.195899506693,151.6059645301703,10256500
2023-02-08,151.54356384277344,155.17170157676344,151.0711055848501,153.75431320080943,9784700
2023-02-09,150.15289306640625,152.1318743123575,149.760660588516,151.7485512627173,10123400
2023-02-10,153.29965209960938,153.9771359204418,152.23884522067505,152.25667767974932,11602400
2023-02-13,152.44387817382812,153.23725261326723,151.3385104976819,152.72023369504615,9442900
2023-02-14,153.6116485595703,154.67244176475313,151.52568625840715,151.97140248992562,8077300
2023-02-15,151.9928741455078,152.45153252453335,150.63491655425636,152.34360564112515,8885700
2023-02-16,149.79855346679688,151.67811409836682,149.6456582009945,151.25543594567924,6727500
2023-02-17,146.453125,148.24274905662082,145.55381201559086,148.14382407943876,9612100
2023-02-21,144.7893829345703,147.26249351264528,144.5195863088405,145.85056561403417,7259700
2023-02-22,144.20484924316406,145.3829471119223,142.90983628982048,144.14189074456343,6205900
2023-02-23,145.62574768066406,146.44412580504374,144.3936932603397,145.91353442777984,6445500
2023-02-24,146.0574188232422,146.22829047853534,143.1256498375314,144.58254614100218,5330200
2023-02-27,146.42617797851562,146.92078924762637,145.61678788624064,146.5970359552024,6386800
2023-02-28,144.58253479003906,147.77509824152514,144.14186654111225,147.77509824152514,10854200
2023-03-01,145.73367309570312,147.11860906549248,144.4206700895366,144.71744502358302,7470400
2023-03-02,146.1923370361328,147.02870536449709,145.32000222122008,145.67073378539115,5582000
2023-03-03,148.35069274902344,148.90826247133387,144.26780365279603,144.67249179713195,6007500
2023-03-06,149.4388427734375,150.00541436678492,147.3164634989491,147.79309830139363,7703600
2023-03-07,147.51429748535156,149.82553828146004,147.10960941497112,149.016148418273,7393000
2023-03-08,146.5790252685547,148.6474341124152,145.1311308443962,146.7948515980417,5435800
2023-03-09,144.34872436523438,148.82731297530813,144.0609513415439,147.29846990080515,6214700
2023-03-10,143.59332275390625,148.08988830788002,142.6940096431115,144.73545424689573,7385800
2023-03-13,142.72998046875,144.74443292214153,138.31435009165716,140.6885359991744,10106100
2023-03-14,144.5735626220703,147.50533198076548,141.98355033986684,142.325279971502,10035200
2023-03-15,138.31434631347656,142.04648988699773,136.70456831039624,139.9241105941291,14063100
2023-03-16,138.7550048828125,139.81620142081104,134.8160230426813,135.04085130588808,12849600
