Date,Close,High,Low,Open,Volume
2022-09-23,44.52531433105469,45.40977828822765,43.89070484606571,45.12097284326818,29649000.0
2022-09-26,43.91541290283203,44.964229976359555,43.825160281440255,44.55382045922358,19361000.0
2022-09-27,44.15196228027344,44.64027011593427,43.36915200322728,44.60797284090934,17850000.0
2022-09-28,44.26691436767578,44.53196800340437,43.35394741525182,43.828005580496395,27605000.0
2022-09-29,42.763038635253906,43.830856341140404,42.26427915929825,43.7862047818184,39997000.0
2022-09-30,42.181636810302734,43.49360863610822,42.14648380340448,42.66139200197333,27202000.0
2022-10-03,43.39479446411133,43.79095061783047,42.46282691086994,42.67848148612439,21479000.0
2022-10-04,45.58743667602539,45.61593597685928,44.25741373545595,44.50821773005284,27277000.0
2022-10-05,46.05674362182617,46.36929730858904,44.78942349589453,44.89297627049668,18493000.0
2022-10-06,45.55323791503906,46.52225403154911,45.479137556628665,45.960795322327826,17250000.0
2022-10-07,43.74631118774414,44.96803037362827,43.60760902083668,44.87682825379462,28425000.0
2022-10-10,41.58216857910156,43.71020074300278,41.02545740147953,43.70070218492296,33454000.0
2022-10-11,40.9228630065918,41.677174006074004,40.43075355760654,41.344670070287414,28046000.0
2022-10-12,40.904815673828125,41.39407306505158,40.661611218644474,41.064417578286374,15046000.0
2022-10-13,41.60782241821289,42.158829427365774,39.43228643388894,39.655540617191384,27980000.0
2022-10-14,40.57515335083008,42.17687995932505,40.50960206196881,42.112278163922525,22816000.0
2022-10-17,41.360816955566406,41.91847767454934,41.172715772441414,41.75792629864761,24120000.0
2022-10-18,41.30951690673828,42.61293583968236,40.86585703644687,42.580634942589455,20341000.0
2022-10-19,41.35417175292969,41.63917928972512,40.934267268596784,41.157521481209905,12702000.0
2022-10-20,40.87915802001953,42.00872907562953,40.67395508799795,41.338017042693075,23402000.0
2022-10-21,42.72504425048828,42.81339789037832,40.771812725293266,41.04921706159445,26980000.0
2022-10-24,43.37010192871094,43.585756547657496,42.85614326739377,43.010044568128194,25287000.0
2022-10-25,43.70735549926758,44.10541070706096,43.399549283987525,43.50975213558523,18246000.0
2022-10-26,43.81280517578125,44.81792007700489,43.2579965942947,43.50975006631615,29291000.0
2022-10-27,43.26369857788086,44.72387093723395,43.21714803010803,44.27546358985925,18512000.0
2022-10-28,44.92622756958008,45.063027115131504,43.28744888729728,43.411901393225584,23094000.0
2022-10-31,44.66211700439453,44.917668434133645,44.17665771399047,44.351462342918175,19259000.0
2022-11-01,44.45121765136719,45.29957918592058,44.00186081131399,45.20173062323661,16324000.0
2022-11-02,43.323551177978516,45.643486344466034,43.29409875927048,44.677322344519816,21070000.0
2022-11-03,42.19207763671875,43.02239151743114,41.92987611440487,42.83999093112853,23887000.0
2022-11-04,44.2042236328125,44.54528032661716,43.062305228309604,43.402412428396524,28891000.0
2022-11-07,45.14662170410156,45.386024490669875,43.849852986169466,44.343857700796676,17687000.0
2022-11-08,45.80119323730469,46.43675597649908,44.983229880996156,45.71949330064098,20743000.0
2022-11-09,44.60036849975586,45.505735895252315,44.558569042779524,45.45823222939087,23695000.0
2022-11-10,48.12492752075195,48.18192612061994,46.28379809018644,46.645750796214884,33970000.0
2022-11-11,49.219337463378906,49.305792096799834,47.69076547411084,47.95676857995826,26728000.0
2022-11-14,48.756683349609375,49.87770168103826,48.735783622077776,48.96283939267556,21608000.0
2022-11-15,49.82070541381836,50.594966606264826,49.01224071215197,50.34701109653528,23315000.0
2022-11-16,48.615135192871094,49.26209540587865,48.477382534028216,49.089193368221295,25405000.0
2022-11-17,48.65122985839844,48.71108055856621,47.79906678303968,47.97577040335335,20375000.0
2022-11-18,48.94098663330078,49.18514053411481,48.54577992430772,49.10344061070634,14536000.0
2022-11-21,49.1575927734375,49.4815476242722,48.556233620022084,48.7300851498656,18622000.0
2022-11-22,50.355560302734375,50.37740952320726,49.306743359726156,49.68294931893495,18920000.0
2022-11-23,50.696617126464844,51.44142953036814,50.23681222394862,50.38406344204992,13964000.0
2022-11-25,50.34226608276367,50.78592236654112,50.30141611722884,50.416366441643255,7455000.0
2022-11-28,49.610748291015625,50.233007136170706,49.04358905613018,49.898600628828504,23505000.0
2022-11-29,49.5328483581543,49.95655437607113,48.90963999422561,49.685800156763385,12694000.0
2022-11-30,52.348697662353516,52.40854836987167,49.19464691662052,49.79125500477571,47349000.0
2022-12-01,52.32209014892578,52.480742520298776,51.48702521508636,52.34869045971836,23006000.0
2022-12-02,51.3768310546875,51.55733266368421,50.928423700613166,51.020575304073894,19320000.0
2022-12-05,50.41161346435547,51.251429580314095,49.9223561417173,51.088975593751464,18548000.0
2022-12-06,49.953704833984375,50.68996451167119,49.5670471891045,50.41256022005905,19655000.0
