Date,ticker,target_daily_return,1d_lagged_return,3d_lagged_return,5d_lagged_return,Close,High,Low,Open,Volume,previous_close,previous_volume,price_vs_sma10_ratio,sma5_vs_sma10_ratio,volatility_5d,volume_spike_ratio
2022-10-25,ADBE,0.0239390528587575,0.0321506879280002,0.054664361079465,0.077410566339704,323.7900085449219,324.2300109863281,316.739990234375,319.1199951171875,3814600.0,316.2200012207031,4817400.0,1.0665308715019983,1.0238183660726672,0.0131440773701443,1.1400942860388503
2022-10-26,ADBE,-0.0102226673808389,0.0239390528587575,0.0708049583847543,0.1051607495503559,320.4800109863281,330.5799865722656,316.5400085449219,318.1600036621094,4207700.0,323.7900085449219,3814600.0,1.0778987622850928,1.0310529641362327,0.0093908219080025,0.8900306118639638
2022-10-27,ADBE,-0.0057102378529368,-0.0102226673808389,0.046055475712442,0.0688724455153366,318.6499938964844,323.8500061035156,316.8699951171875,322.9599914550781,2870200.0,320.4800109863281,4207700.0,1.054824716454854,1.032996195204139,0.016160368923797,0.9558001762722952
2022-10-28,ADBE,0.0220618199088389,-0.0057102378529368,0.0076845002416063,0.0538064314800752,325.67999267578125,327.04998779296875,318.6700134277344,318.6700134277344,3008400.0,318.6499938964844,2870200.0,1.0406120960248395,1.035556834227684,0.0183621929630977,0.6808553034220677
2022-10-31,ADBE,-0.022046158306473,0.0220618199088389,0.0058370674850429,0.0630283574316983,318.5,325.5799865722656,317.4200134277344,323.489990234375,3253200.0,325.67999267578125,3008400.0,1.0506212890911344,1.0354078253328307,0.0190810535016355,0.7231574316901798
2022-11-01,ADBE,-0.0077865337090364,-0.022046158306473,-0.0061782667200812,0.0072101662465859,316.0199890136719,322.8399963378906,312.7900085449219,321.010009765625,2467700.0,318.5,3253200.0,1.019239137190307,1.0285834999054846,0.0204332762032847,0.808178170842287
2022-11-02,ADBE,-0.046832441957741,-0.0077865337090364,-0.008253585228898,-0.0239970948027941,301.2200012207031,318.8399963378906,301.0899963378906,318.8399963378906,3480000.0,316.0199890136719,2467700.0,1.0039009591391237,1.0161185768729315,0.0162644015693889,0.6624840265025826
2022-11-03,ADBE,-0.0507602698458224,-0.046832441957741,-0.0751043724059168,-0.0600973823807271,285.92999267578125,299.6099853515625,285.3699951171875,297.07000732421875,4897100.0,301.2200012207031,3480000.0,0.9564634839193814,1.00343883455839,0.0251581330192198,0.9886335550183096
2022-11-04,ADBE,-0.0006294991095436,-0.0507602698458224,-0.102260619542288,-0.1026832005254405,285.75,291.010009765625,278.2300109863281,290.3800048828125,5738300.0,285.92999267578125,4897100.0,0.9126804070807998,0.9878194255861692,0.0299289690460187,1.3425687308776275
2022-11-07,ADBE,0.0482589975325349,-0.0006294991095436,-0.0957850454591412,-0.1226049913220554,299.5400085449219,300.3599853515625,287.57000732421875,288.9700012207031,3980700.0,285.75,5738300.0,0.9181489888203668,0.9687042050999648,0.0225683985593758,1.4883567719545787
2022-11-08,ADBE,0.008780145582516,0.0482589975325349,-0.0055772945653443,-0.059529015557545,302.1700134277344,309.8999938964844,297.7699890136719,301.1499938964844,4230600.0,299.5400085449219,3980700.0,0.967644008777614,0.9616741349733146,0.0402890592342984,1.0553874950620263
2022-11-09,ADBE,-0.0109210648439677,0.008780145582516,0.0567971922077017,-0.0438262643738599,298.8699951171875,303.2900085449219,297.3500061035156,299.6499938964844,2778200.0,302.1700134277344,4230600.0,0.9830055667571352,0.959426673713843,0.041343353965052,1.1094065909859732
