Date,ticker,target_daily_return,1d_lagged_return,3d_lagged_return,5d_lagged_return,Close,High,Low,Open,Volume,previous_close,previous_volume,price_vs_sma10_ratio,sma5_vs_sma10_ratio,volatility_5d,volume_spike_ratio
2022-10-25,HD,0.024712261731002,0.0280549121950581,0.0282042463160647,0.0071107860656312,269.05657958984375,270.7899719730606,264.65356605007395,264.65356605007395,2791600.0,262.56793212890625,2937100.0,1.014276358126298,0.9945823768205768,0.0276961129277924,0.8917408240655561
2022-10-26,HD,-0.0003789508833831,0.024712261731002,0.0771912802991303,0.0182419629824941,268.9546203613281,270.54897598795714,265.26537632019244,269.3717593061707,2615000.0,269.05657958984375,2791600.0,1.0366058313135866,0.9956787857426032,0.0292945842344636,0.8470585379471058
2022-10-27,HD,0.003136238590145,-0.0003789508833831,0.0530612644817349,0.0532142309978538,269.7981262207031,272.77362847806916,268.3057499589776,270.53042480830055,3041500.0,268.9546203613281,2615000.0,1.032661524300862,1.0027013859903118,0.0213429877554975,0.7849741243711201
2022-10-28,HD,0.0260772140809399,0.003136238590145,0.0275364704028184,0.0801601263534235,276.8337097167969,277.30646343618486,268.81559503964934,268.81559503964934,3243100.0,269.7981262207031,3041500.0,1.032874778692514,1.015103130398331,0.0131985475593063,0.9366213881643576
2022-10-31,HD,-0.0084378324707398,0.0260772140809399,0.0289051846968722,0.0839109438383776,274.4978332519531,277.4177214263514,271.1793348966245,272.9034773930777,4210900.0,276.8337097167969,3243100.0,1.0515179017026586,1.0234421607757678,0.0137477995763384,0.9847539405643564
2022-11-01,HD,-0.0002368049344366,-0.0084378324707398,0.0206102162631671,0.04543548416716,274.4328308105469,280.13356798678683,271.9208040841321,278.42798328148257,3309100.0,274.4978332519531,4210900.0,1.037214931498343,1.027127381503483,0.0155316648745178,1.2488841040059555
2022-11-02,HD,-0.0247582043710311,-0.0002368049344366,0.0171784165248516,0.0199818611717237,267.63836669921875,278.24268025150144,267.44368677127966,273.6357361909995,4426400.0,274.4328308105469,3309100.0,1.0329893939048282,1.0272325719715891,0.0130381148703176,0.9772917226571844
2022-11-03,HD,-0.0250406671673143,-0.0247582043710311,-0.033216124679993,-0.0048939618897085,260.9365234375,265.0614638089287,260.01885164355724,262.85531745054374,4823900.0,267.63836669921875,4426400.0,1.002781979298082,1.0215226465088822,0.0185102553662314,1.3032891385701626
2022-11-04,HD,0.0089874494290771,-0.0250406671673143,-0.0494040687090072,-0.0328453088512337,263.28167724609375,267.7403056663974,257.22869327110124,265.0058194135985,4401600.0,260.9365234375,4823900.0,0.9736004567731776,1.0106560082918497,0.0211031626735289,1.3850756725250304
2022-11-07,HD,0.0219695489181095,0.0089874494290771,-0.0406334531168075,-0.0489536931198406,269.06585693359375,270.3914173791072,262.17862290326053,265.57126444044394,3260200.0,263.28167724609375,4401600.0,0.9794711815606948,0.9976102154482286,0.015018796716365,1.2294903380428042
2022-11-08,HD,0.0029971361329288,0.0219695489181095,0.0053336532126548,-0.0197887766690439,269.8722839355469,271.91155732043705,266.61867981235844,271.0680292778225,3371800.0,269.06585693359375,3260200.0,0.998575780125613,0.9911725187505558,0.0208008167360103,0.902519980178998
2022-11-09,HD,-0.0150787471694272,0.0029971361329288,0.0342449588134685,-0.0166180805027236,265.8029479980469,271.13291120986474,265.34875148963494,267.8885857765843,3071400.0,269.8722839355469,3371800.0,1.001265534735527,0.9874884932602676,0.0209893467578067,0.9186589834756904
2022-11-10,HD,0.0870097249877752,-0.0150787471694272,0.0095763244078563,-0.0068578310494421,288.9303894042969,291.74829765204356,275.3783536830152,275.9901442111941,7794000.0,265.8029479980469,3071400.0,0.9873221969390288,0.9872810029266113,0.0188362658530449,0.8265361316903437
2022-11-11,HD,0.0103945310309156,0.0870097249877752,0.0738277710040546,0.1072822830549515,291.9336853027344,294.47351968583536,287.57700824065887,289.20844957254656,4945400.0,288.9303894042969,7794000.0,1.0656555793589253,1.0009640758712808,0.0391412429837788,1.859592865118676
2022-11-14,HD,-0.0254650727993892,0.0103945310309156,0.0817475623856816,0.10882644153721,284.49957275390625,292.8977394481686,283.9619257871686,291.3960563360319,6394800.0,291.9336853027344,4945400.0,1.0707691447350998,1.0164385479547178,0.0390366112267605,1.1338837593747062
2022-11-15,HD,0.0163234426196801,-0.0254650727993892,0.0703401707794331,0.0573603652139393,289.1435852050781,293.5002627030998,281.0976638100238,281.8484912507906,9290400.0,284.49957275390625,6394800.0,1.0396878474659386,1.0240037147569256,0.0442915739790145,1.396287222753534
2022-11-16,HD,0.0095534856829118,0.0163234426196801,0.0007378794637034,0.0714089679328973,291.9059143066406,293.29633971824416,282.26563711051153,283.5169973503328,5249500.0,289.1435852050781,9290400.0,1.051008946878088,1.0325380078283313,0.0440166327261997,1.7942097223053732
2022-11-17,HD,-0.0110189329560479,0.0095534856829118,-9.5127755006974e-05,0.0982042016659106,288.6894226074219,290.76578236319745,283.7858472784654,289.20851254636574,3642100.0,291.9059143066406,5249500.0,1.051772044952265,1.0423200345568766,0.0411440578439889,0.9979468851586412
2022-11-18,HD,0.0055869193506188,-0.0110189329560479,0.0147270866277886,-0.0008339960271116,290.30230712890625,292.91631393485386,287.59562791752734,291.1921998425991,3559300.0,288.6894226074219,3642100.0,1.0298841044723173,1.0318284107821154,0.0175758920397802,0.708287632338413
2022-11-21,HD,0.0114949331551561,0.0055869193506188,0.004007427392886,-0.0055881806586876,293.6393127441406,295.5488280850429,291.24779343456134,293.8061570077275,4069000.0,290.30230712890625,3559300.0,1.025750299312938,1.0208242398606235,0.01698369772882,0.703712417628695
2022-11-22,HD,0.0255697038434841,0.0114949331551561,0.0059382093768716,0.032125672111783,301.1475830078125,302.9458686439799,296.0493569500395,296.6240615431554,6054700.0,293.6393127441406,4069000.0,1.0286100642475795,1.018440222952659,0.0104696839857686,0.7918237243542715
