Date,Close,High,Low,Open,Volume,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,price_vs_sma10_ratio,sma5_vs_sma10_ratio
2022-10-25,154.7412872314453,154.80321499637307,152.29982424269943,153.0871086247702,7280600.0,0.010396765893426974,153.14903259277344,7007700.0,-0.00034640561348409094,0.030535840338830722,0.0732752117057951,0.013817892922799916,0.9322518677763351,1.0508394586299667,1.0269856952907883
2022-10-26,156.6520233154297,157.8816027456544,154.9536123145433,155.08630889919164,6865300.0,0.012347939700970034,154.7412872314453,7280600.0,0.010396765893426974,0.035333629878251616,0.07503688271344822,0.013669856319138274,0.9718234470459937,1.050441341513796,1.0306971824073619
2022-10-27,157.3685302734375,160.4645947751458,156.9970041529649,159.1288689493203,9177400.0,0.00457387618010574,156.6520233154297,6865300.0,0.012347939700970034,0.02251875525447411,0.05410737341975236,0.009422884540795177,0.8934516047589673,1.0511352865420702,1.0295889906095304
2022-10-28,159.20846557617188,161.7560884738776,156.15663352032706,160.5265092137872,10773900.0,0.011691888457859845,157.3685302734375,9177400.0,0.00457387618010574,0.02755157906797745,0.052911828456694066,0.00958405971549108,1.2108969377266952,1.0480920754013812,1.0324678845924173
2022-10-31,160.0222625732422,162.6229583085549,157.51003120219508,157.51003120219508,13281000.0,0.005111518373883017,159.20846557617188,10773900.0,0.011691888457859845,0.02886869060385311,0.03920548615657404,0.005461752768159292,1.3597211372089237,1.0480954288758126,1.0284473324183177
2022-11-01,161.18994140625,163.206804907398,160.90686621420278,162.64950905916015,9185600.0,0.007296977396962889,160.0222625732422,13281000.0,0.005111518373883017,0.021514176366725257,0.04487935616769323,0.0037068382516675233,1.5331300857587788,1.0415705184829172,1.0257945556129437
2022-11-02,157.89930725097656,161.7914976608556,157.69585534033737,160.0488543665553,8087500.0,-0.020414637083216003,161.18994140625,9185600.0,0.007296977396962889,0.02428319770269538,0.041673778796731176,0.003636671992691418,1.018572627745725,1.0375220128878404,1.0227068137963011
2022-11-03,160.2257537841797,161.16341680663118,156.9350786690829,157.43044679432,6607800.0,0.01473373489539953,157.89930725097656,8087500.0,-0.020414637083216003,-0.00822291905431971,0.007962131028690145,0.012650170255608995,0.9138232216745874,1.010301284228531,1.0182250125659291
2022-11-04,162.25146484375,164.00294892610003,159.75692854437506,163.50758078141675,7491900.0,0.012642855544302112,160.2257537841797,6607800.0,0.01473373489539953,0.0012716431305572762,0.018156257199438697,0.013982655706318535,0.7662274563099141,1.0181734648406489,1.0148906204486112
2022-11-07,164.18870544433594,164.86984333704774,161.09264129280592,161.4376307583514,7578000.0,0.011939741822679428,162.25146484375,7491900.0,0.012642855544302112,0.00658554391321875,0.01911330064369121,0.014124560053864015,0.873602328393504,1.0251509298356116,1.012933143687101
2022-11-08,163.94989013671875,164.75487019161662,162.64070085363232,163.93220805697234,6308200.0,-0.0014545172700576314,164.18870544433594,7578000.0,0.011939741822679428,0.03983170225922872,0.026036645177334394,0.014596329782647561,0.8778046774548529,1.0302051017765306,1.0111451789358004
2022-11-09,157.3950653076172,162.59645793750263,156.76701407376197,162.41954266730835,8021700.0,-0.03998066008849077,163.94989013671875,6308200.0,-0.0014545172700576314,0.02324305715269337,0.01712233844364275,0.014811097185929102,0.7390406834386561,1.0227969756542008,1.0087799635734325
2022-11-10,160.3760986328125,161.28722484924745,157.49232787211068,161.19876048933938,6981500.0,0.018939814405039224,157.3950653076172,8021700.0,-0.03998066008849077,-0.02993131396878035,-0.0031934398708786116,0.023017129902348096,0.9272248101441402,0.9814499314714837,1.0076837171227417
2022-11-11,164.94061279296875,165.50674970015942,162.66721062802327,162.80874822926307,8428300.0,0.028461311872954864,160.3760986328125,6981500.0,0.018939814405039224,-0.023220883563248584,0.0009383313548665395,0.023774005199506454,0.8280052326277825,0.9981664555450872,1.0059845970945445
2022-11-14,165.02024841308594,167.78900561939605,164.69294097186264,164.80794197805764,9722400.0,0.00048281389749127435,164.94061279296875,8428300.0,0.028461311872954864,0.0060428381832022815,0.01657395174711329,0.026682233449568,1.028198825201442,1.022926153122323,1.0057438711598932
2022-11-15,166.34710693359375,166.6920963998052,163.88794848259562,165.5244314386166,7747300.0,0.008040580069824887,165.02024841308594,9722400.0,0.00048281389749127435,0.048446138324387045,0.00506455645959103,0.026273786583366012,1.239898026982805,1.0202576015852476,1.0036642801118114
2022-11-16,163.64028930664062,166.14368032572585,162.4814652076822,165.0113928437587,7941100.0,-0.01627210521932132,166.34710693359375,7747300.0,0.008040580069824887,0.03723128540775966,0.01462164320376158,0.0263688202528915,1.0064748631366711,1.025192259683354,1.0034290831537078
2022-11-17,164.10382080078125,164.22862081820816,160.69855540974353,161.80392310632982,6550500.0,0.0028326245089436153,163.64028930664062,7941100.0,-0.01627210521932132,-0.007883585881666821,0.039678651848567226,0.017204399765291273,1.0336178642737952,1.0049545433239684,1.0075620033843924
2022-11-18,163.12322998046875,163.49762997963592,160.14583524049775,161.31362318340416,7661500.0,-0.005975429551411393,164.10382080078125,6550500.0,0.0028326245089436153,-0.005553425237917797,0.023243626698411735,0.016100154931260265,0.8532529903908903,1.005406710863944,1.0097357703533008
2022-11-21,161.563232421875,161.97328375776326,156.73166986750024,160.2171606312726,8432900.0,-0.009563307192853698,163.12322998046875,7661500.0,-0.005975429551411393,-0.019380420931588427,-0.011018407060128688,0.009349731812751822,0.9957694582177137,0.9988654798326643,1.006971053342499
2022-11-22,165.70838928222656,166.3056474336199,163.20346609727608,163.8007242486694,9018000.0,0.025656560581356125,161.563232421875,8432900.0,-0.009563307192853698,-0.012692820903496993,-0.02094904125072694,0.009707494124048432,1.083984400105919,0.9909060791473958,1.0043520024556918
2022-11-23,164.23753356933594,165.048726830745,162.7577523109109,163.31935915527023,5831200.0,-0.008876169270980783,165.70838928222656,9018000.0,0.025656560581356125,0.009777764305641812,-0.003839667927751589,0.01624823215502325,1.120176088004253,1.0152343605572995,1.002487308361031
2022-11-25,163.75613403320312,165.18243135652355,163.4084759309434,164.816940797123,2796400.0,-0.002931117666410743,164.23753356933594,5831200.0,-0.008876169270980783,0.006831053976803947,0.00364973849182193,0.014738655774807376,0.744585626964031,1.0020223618554125,0.9990310608033014
2022-11-28,158.99588012695312,161.76823537782832,158.63931261518306,160.70742866737112,9365500.0,-0.029069163939134057,163.75613403320312,2796400.0,-0.002931117666410743,0.01357302387712811,-0.002118700014914432,0.0147667589389273,0.3772312274718871,0.9970292641271328,0.9965517419817413
2022-11-29,161.3760223388672,162.10700350863723,160.14584115178118,160.68961551396757,6985400.0,0.014969835759351735,158.99588012695312,9365500.0,-0.029069163939134057,-0.04050796211555119,-0.025302036098781344,0.019743788223168524,1.2476221179003235,0.9715629812468961,0.9951276833799888
2022-11-30,163.4084930419922,163.43523492941398,160.1191048673034,162.99844170007077,10936700.0,0.012594626349490046,161.3760223388672,6985400.0,0.014969835759351735,-0.017423004159160205,-0.0011587418758679524,0.02129986327358867,0.9657706781990273,0.9883079301562421,0.9971193218164953
