Date,ticker,target_daily_return,1d_lagged_return,3d_lagged_return,5d_lagged_return,Close,High,Low,Open,Volume,previous_close,previous_volume,price_vs_sma10_ratio,sma5_vs_sma10_ratio,volatility_5d,volume_spike_ratio
2022-10-25,NFLX,0.0303415699637463,-0.0245881649932603,0.0369704352144029,0.1523868020131391,291.0199890136719,297.5899963378906,285.54998779296875,286.95001220703125,15100700.0,282.45001220703125,13326400.0,1.1315244841306584,1.0843886235339282,0.0706083863763822,0.6346636136164263
2022-10-26,NFLX,0.0261150655983242,0.0303415699637463,0.0852475575752409,0.2082537086947287,298.6199951171875,305.6300048828125,288.0400085449219,290.0400085449219,15714100.0,291.0199890136719,15100700.0,1.1310883645619625,1.0910405374164314,0.0655511462854185,0.7197866860888843
2022-10-27,NFLX,-0.0056258546087041,0.0261150655983242,0.0312531946129208,0.0963359635949208,296.94000244140625,305.2099914550781,294.7799987792969,298.3299865722656,14612600.0,298.6199951171875,15714100.0,1.1265830661849332,1.0788366715442157,0.0417439051248929,0.739293624820988
2022-10-28,NFLX,-0.0041085781998801,-0.0056258546087041,0.0513010784497827,0.1073239796623832,295.7200012207031,301.19000244140625,292.2900085449219,297.70001220703125,9960500.0,296.94000244140625,14612600.0,1.0936613756586997,1.0744355601099818,0.039882968106071,0.6969558797156583
2022-10-31,NFLX,-0.012985243886242,-0.0041085781998801,0.0161501353324924,0.0212383663395032,291.8800048828125,297.6199951171875,289.5,295.1300048828125,7505100.0,295.7200012207031,9960500.0,1.0634273301370256,1.0534662352146358,0.0232257018526571,0.4874705317811406
2022-11-01,NFLX,-0.0175757324825047,-0.012985243886242,-0.0225704585914617,0.0333864127039555,286.75,299.70001220703125,286.4200134277344,296.1700134277344,6916400.0,291.8800048828125,7505100.0,1.0322535106722348,1.0427075834902126,0.0199506782719013,0.393395241370056
2022-11-02,NFLX,-0.047951176983435,-0.0175757324825047,-0.0343167049155561,-0.0146724939003116,273.0,287.3299865722656,272.8399963378906,286.3999938964844,10367600.0,286.75,6916400.0,0.997915419678268,1.0230834233260735,0.017086791743812,0.4023097151944568
2022-11-03,NFLX,-0.0144322433751145,-0.047951176983435,-0.0768294370584241,-0.0857946404665014,269.05999755859375,276.2900085449219,268.79998779296875,271.25,7057400.0,273.0,10367600.0,0.9498592555352962,1.0050346024128542,0.0178036300110074,0.7645745267685156
2022-11-04,NFLX,-0.030736598114593,-0.0144322433751145,-0.0781828386407653,-0.0938910374270436,260.7900085449219,274.9700012207031,255.32000732421875,272.0199890136719,11124700.0,269.05999755859375,7057400.0,0.9358576027376264,0.985325267634513,0.0167193927850155,0.5625672081045899
2022-11-07,NFLX,-0.0083975703426115,-0.030736598114593,-0.0905317923455208,-0.11811846520896,258.6000061035156,261.1499938964844,252.08999633789065,261.05999755859375,7927000.0,260.7900085449219,11124700.0,0.9162646994033632,0.9707437597480691,0.0147518534484579,0.996073796508947
2022-11-08,NFLX,0.018793446391556,-0.0083975703426115,-0.0527472303900526,-0.1140194539624546,263.4599914550781,266.0799865722656,256.8800048828125,259.9200134277344,7683800.0,258.6000061035156,7927000.0,0.9162480093259197,0.9553639197234955,0.0157728026280911,0.7458171858784921
2022-11-09,NFLX,-0.0334016096499769,0.018793446391556,-0.0208132243898355,-0.0812206052133283,254.66000366210935,260.8999938964844,254.22000122070312,259.6600036621094,7266000.0,263.4599914550781,7683800.0,0.9426724825378529,0.9481183047137178,0.0250369704315481,0.777168218211536
2022-11-10,NFLX,0.0797533859519679,-0.0334016096499769,-0.0235055204645872,-0.0671794737651672,274.9700012207031,275.3599853515625,260.0899963378906,265.989990234375,9667300.0,254.66000366210935,7266000.0,0.9257468653185864,0.9499356563306656,0.0209931769682246,0.8035735022024727
2022-11-11,NFLX,0.0551333003411571,0.0797533859519679,0.0633023771493443,0.0219653746961114,290.1300048828125,290.6600036621094,271.55999755859375,274.4700012207031,9573800.0,274.9700012207031,9667300.0,1.007625810291689,0.961914920675478,0.0466621002209105,1.1309984814415308
2022-11-14,NFLX,0.0315030640645084,0.0551333003411571,0.1012298424532585,0.1125042960870823,299.2699890136719,311.0,288.19000244140625,290.0,17978200.0,290.1300048828125,9573800.0,1.06536188790099,0.9854367850051596,0.045924378614181,1.1251499898341857
2022-11-15,NFLX,0.0365222828703351,0.0315030640645084,0.1751746827536859,0.1572698451286052,310.20001220703125,312.7099914550781,302.54998779296875,309.20001220703125,14626900.0,299.2699890136719,17978200.0,1.0959500666355608,1.0125572576882351,0.0425853775983461,1.8813087183007504
2022-11-16,NFLX,-0.0134752515437348,0.0365222828703351,0.1281231073569038,0.1774084197521226,306.0199890136719,310.489990234375,303.6099853515625,309.94000244140625,8038600.0,310.20001220703125,14626900.0,1.1263044382535792,1.0378775250239176,0.0421174380622696,1.4163375219201202
2022-11-17,NFLX,-0.035095714724358,-0.0134752515437348,0.0547684964100061,0.2016806118471141,295.2799987792969,299.82000732421875,291.0,294.7200012207031,9838200.0,306.0199890136719,8038600.0,1.097963477559902,1.0624363110783102,0.0343908676904785,0.7963448932424708
2022-11-18,NFLX,-0.0247222562420322,-0.035095714724358,-0.0133324101341572,0.0738625939863601,287.9800109863281,298.0,287.0,297.3299865722656,8400100.0,295.2799987792969,9838200.0,1.0495560438576317,1.0669728165349652,0.0376385047609974,0.9484933646341992
2022-11-21,NFLX,-0.01017439781089,-0.0247222562420322,-0.0716312067901313,-0.0074104500062059,285.04998779296875,291.8699951171875,282.6600036621094,291.0,7256500.0,287.9800109863281,8400100.0,1.0138106444966717,1.0552459514362074,0.0329592613645054,0.8316938927662305
