Date,Close,High,Low,Open,Volume,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,price_vs_sma10_ratio,sma5_vs_sma10_ratio
2022-10-25,44.79889678955078,46.17968354614836,43.62062316939109,46.02626279541529,15445168.0,-0.004907437738938425,45.01982879638672,10913990.0,0.007415745069230262,0.04012486774445301,0.06892063333056475,0.021028359153974035,1.1325436775820983,1.0627880945070072,1.0354939393805405
2022-10-26,46.30854797363281,47.026559213652426,44.91548555067365,44.97685759758073,12975572.0,0.03369840090424181,44.79889678955078,15445168.0,-0.004907437738938425,0.04330412869502531,0.03253183008282323,0.01994073511126224,1.4950050435665576,1.0439607685744443,1.0287447320093328
2022-10-27,46.63994216918945,47.640246889152934,46.5724377956295,46.82404705574352,10105505.0,0.007156220828719029,46.30854797363281,12975572.0,0.03369840090424181,0.036253615510767334,0.06989905613275749,0.022274417661900962,1.2049108683378715,1.062846637534383,1.0270993801006558
2022-10-28,48.06983184814453,48.094379921380344,46.99588652263903,47.06339090587512,8648081.0,0.030658049998605552,46.63994216918945,10105505.0,0.007156220828719029,0.035986662235658384,0.08617952035288279,0.019432909004969023,0.962652282099208,1.058436779838393,1.0323658686366102
2022-10-31,47.75070571899414,48.395076554550805,47.58501283052617,47.732297485580574,10585428.0,-0.006638802693517354,48.06983184814453,8648081.0,0.030658049998605552,0.07301374125259019,0.07566614003956018,0.016658067877214584,0.8274285359786151,1.074780529919471,1.0322447771546672
2022-11-01,47.99618911743164,49.149910929485166,47.52978702064544,48.210974414830986,9174391.0,0.005140937599585005,47.75070571899414,10585428.0,-0.006638802693517354,0.03114236590148467,0.060659424871615686,0.01920723704482385,0.9906714807703981,1.0543644507792014,1.031464196084569
2022-11-02,47.49910354614258,48.88603018388338,47.42546308641729,47.92254558343735,10230221.0,-0.010356771661034325,47.99618911743164,9174391.0,0.005140937599585005,0.02907908726220776,0.07136988981895231,0.017441316325571717,0.8637257571626024,1.0491086904547384,1.0350507035601493
2022-11-03,48.10051727294922,48.34599049670237,46.98974792942625,47.17385660479108,13947456.0,0.012661580575355602,47.49910354614258,10230221.0,-0.010356771661034325,-0.011872899905390089,0.02570919678128636,0.016078811102483048,0.9468855252255454,1.0287628394844335,1.0307565314281195
2022-11-04,49.75132369995117,49.80655592485812,48.744882766540705,49.088544516167495,11558435.0,0.03431993085717466,48.10051727294922,13947456.0,0.012661580575355602,0.0073257881467483354,0.031315971586359126,0.016431586541037598,1.2411160260854892,1.0302720636320195,1.025618801603024
2022-11-07,51.218017578125,51.45121859299112,49.7513146336861,49.7758627022324,12864178.0,0.029480499594732645,49.75132369995117,11558435.0,0.03431993085717466,0.03656820707630071,0.034980190010203804,0.01781263225656096,1.0176089823441803,1.0541988964481956,1.0217419649673722
2022-11-08,51.549415588378906,51.985129785931875,50.720943502132506,51.42667898300907,10052376.0,0.006470340437296551,51.218017578125,12864178.0,0.029480499594732645,0.07829440461691495,0.0726127877467504,0.01820550428617214,1.113449682772067,1.0712084183180342,1.0230003471285962
2022-11-09,51.02778244018555,52.03422330493311,50.87436169121639,51.07073874687708,7961743.0,-0.010119089464730169,51.549415588378906,10052376.0,0.006470340437296551,0.07170189658998272,0.07403142908395566,0.0180482561547664,0.9126771424682669,1.063129711372474,1.023414198761578
2022-11-10,52.396297454833984,52.574266276611446,51.64146586067939,52.304245004695595,13786304.0,0.026819017978149562,51.02778244018555,7961743.0,-0.010119089464730169,0.025656779464455326,0.0742893787588026,0.01796649788788201,0.7573393469400971,1.0422280963234165,1.0279640626428261
2022-11-11,52.96702194213867,53.25545143753664,52.255146684685094,52.641768462179726,12490513.0,0.010892458342054656,52.396297454833984,13786304.0,0.026819017978149562,0.02300518318405631,0.08930839885791886,0.018692899733334767,1.2670232272880824,1.057743534775956,1.03336263822852
2022-11-14,52.67245864868164,53.45183461370338,52.57427011287928,52.76451110553696,7906367.0,-0.005561258357677956,52.96702194213867,12490513.0,0.010892458342054656,0.02749995004946948,0.0646354308396151,0.01615331367487119,1.1087791506949625,1.0587975417603372,1.0361028795911509
2022-11-15,53.47637939453125,53.77094874135175,52.911792530266545,53.108169589780445,7913108.0,0.015262639460437155,52.67245864868164,7906367.0,-0.005561258357677956,0.03223099515296335,0.02839705906887402,0.01458275950604571,0.7189437447995846,1.042651211590718,1.031766666038659
2022-11-16,52.10173416137695,53.347512300928216,51.94831339333123,53.28614399370993,7629328.0,-0.025705652639880783,53.47637939453125,7913108.0,0.015262639460437155,0.02061370730686285,0.03738090498521096,0.01521522327930604,0.7279051581131833,1.0472047072380894,1.0282411187652154
2022-11-17,52.402435302734375,52.635636353978974,51.06460481253066,51.395994395728344,7466411.0,0.00577142289402599,52.10173416137695,7629328.0,-0.025705652639880783,-0.01633634946867435,0.021046411774806817,0.020422543680998176,0.719003091589799,1.011171802274046,1.0232248049541015
2022-11-18,52.45766830444336,53.48251746277332,52.071046492051934,53.07748741398932,6555521.0,0.001054015932463681,52.402435302734375,7466411.0,0.00577142289402599,-0.005126461776699731,0.00011714277913776883,0.016405214791541414,0.749423236339891,1.008587000932039,1.014776253630242
2022-11-21,52.70927810668945,52.77678248921645,51.99740653562784,52.23060383504381,5247691.0,0.004796435113849418,52.45766830444336,6555521.0,0.001054015932463681,-0.01904973937319454,-0.009616429601266407,0.015347853378273841,0.6927833218172763,1.0044181663043112,1.0075672483199516
2022-11-22,53.57456970214844,53.75253476182878,52.77677806378541,52.96088295935776,6797569.0,0.016416305184592694,52.70927810668945,5247691.0,0.004796435113849418,0.011660724064015415,0.0006990267580520015,0.015418145640865256,0.6031179725234626,1.0063622779977066,1.004839080713848
2022-11-23,53.92436599731445,53.979598215956194,53.353639333932115,53.408871552573856,5867738.0,0.006529148010161023,53.57456970214844,6797569.0,0.016416305184592694,0.022367937532721927,0.0018361435222227218,0.015705202794011795,0.8116058881812458,1.0189432176945674,1.0013422689074223
2022-11-25,54.090065002441406,54.23734968293131,53.605258408922296,53.82004747201804,3040207.0,0.0030728039553622466,53.92436599731445,5867738.0,0.006529148010161023,0.027959643275773605,0.034982172192046024,0.005713381008831629,0.7185523487167305,1.0199769365758145,1.0027510398249975
2022-11-28,52.45153045654297,53.73412869905725,52.26128571738776,53.513199809399545,6876058.0,-0.03029270801993822,54.090065002441406,3040207.0,0.0030728039553622466,0.026196277872694296,0.03220517691510749,0.005969941389280759,0.42871472194814786,1.0198437974701025,1.0059126314202593
2022-11-29,52.5681266784668,52.727687265468454,52.13854857587689,52.62335890030971,7205262.0,0.0022229326944125383,52.45153045654297,6876058.0,-0.03029270801993822,-0.02096217014619217,-0.00011700573240824852,0.017763490853945057,1.0529951317915813,0.9899120982560178,1.0068680974631294
2022-11-30,52.75837326049805,52.991570555528625,51.05233294753607,52.55585635917567,11654259.0,0.003619048158114868,52.5681266784668,7205262.0,0.0022229326944125383,-0.025150769856342903,-0.002677923760157519,0.017630334776888627,1.1153847481565977,0.9923079962391663,1.0065335013984098
2022-12-01,52.32265090942383,53.151126681313535,52.08331755576508,52.90564973432994,6806718.0,-0.00825882839341563,52.75837326049805,11654259.0,0.003619048158114868,-0.024619895388982238,-0.015234773628385434,0.01535953914838685,1.7053338449708928,0.9972508327121617,1.0048139738739914
2022-12-02,53.31681823730469,53.359774541353175,51.80101907622504,51.899211355563295,7191459.0,0.01900070639772955,52.32265090942383,6806718.0,-0.00825882839341563,-0.0024571169992059216,-0.029702993410629874,0.014471265148139715,1.0081422821844799,0.9886018869775117,0.9983418874307268
2022-12-05,51.95444869995117,52.8074689091105,51.92990438346887,52.678596217378505,7568656.0,-0.0255523413135762,53.31681823730469,7191459.0,0.01900070639772955,0.014242310048772744,-0.014295541428944847,0.01821630917258743,1.06948149236966,1.0056485962031225,0.9937031030281464
2022-12-06,52.33492660522461,53.45182810947352,51.837840392653405,53.15112645970995,9444207.0,0.007323297904108017,51.95444869995117,7568656.0,-0.0255523413135762,-0.015237857251159781,-0.009476973355498908,0.016462908616564326,1.1088693257288993,0.9808829352035702,0.9927702346027371
2022-12-07,52.1630973815918,52.82587653793435,52.05263669390115,52.1630973815918,7801715.0,-0.003283261003286797,52.33492660522461,9444207.0,0.007323297904108017,0.00023461532600932422,-0.004436149582969895,0.016925520466190988,1.3035098635398354,0.9887650560456402,0.9925912135241145
2022-12-08,51.32234573364258,52.893373266454304,50.74548303398343,52.531299590042245,10334231.0,-0.016117747797812276,52.1630973815918,7801715.0,-0.003283261003286797,-0.021638966724868314,-0.011283059770759718,0.01675833609471857,1.0620896002641245,0.9881537901582368,0.9929899054809468
2022-12-09,49.98452377319336,51.42667888349837,49.9108795555841,51.31621443585936,8899117.0,-0.026067046260752957,51.32234573364258,10334231.0,-0.016117747797812276,-0.012166483951338458,-0.019118014060734212,0.01780962362191614,1.3262144986320559,0.9770429658032838,0.9941001073895444
2022-12-12,51.064605712890625,51.09528986451384,49.726775199098576,50.15021724300889,7480054.0,0.021608327101368063,49.98452377319336,8899117.0,-0.026067046260752957,-0.04491078873122201,-0.06249987479147412,0.014535656725055572,1.0621793198183822,0.9590703149187157,0.9891434981458738
2022-12-13,50.86208724975586,52.1017291918569,50.2790883867892,51.89921605188249,12391318.0,-0.0039659263066363915,51.064605712890625,7480054.0,0.021608327101368063,-0.021058789141015,-0.017127368480023608,0.018814304970952076,0.8864127393750394,0.9824085470603334,0.9883589150514581
2022-12-14,50.04510498046875,51.193803343220445,49.965247596966805,50.60409538144095,12271899.0,-0.01606269646928482,50.86208724975586,12391318.0,-0.0039659263066363915,-0.008967993908061245,-0.02814257038284862,0.017873496175626537,1.3833960164263426,0.9817346080900606,0.9859278426195865
2022-12-15,48.411128997802734,49.88539130087258,48.220700441378675,49.18511595467835,15598294.0,-0.03265006604149823,50.04510498046875,12271899.0,-0.01606269646928482,0.0012119992890256004,-0.04060327142058251,0.018372374790980073,1.3606812483253292,0.9710508142877929,0.982899152134813
2022-12-16,47.69856262207031,48.12855576446811,47.108858493303615,47.78456200278587,15978540.0,-0.014719061308501313,48.411128997802734,15598294.0,-0.03265006604149823,-0.05196312941310055,-0.056724155808246635,0.02140817381671447,1.575888491674408,0.9465298436003402,0.9790321724486105
2022-12-19,47.95042037963867,48.12856116801132,47.42214378333183,47.45285758266572,7061125.0,0.005280195958186518,47.69856262207031,15978540.0,-0.014719061308501313,-0.06219808896459966,-0.04573337862526572,0.02002499635197901,1.4826790330798565,0.9429559582296162,0.9808677907692668
2022-12-20,49.344818115234375,49.63353002125763,47.82141250373606,47.938125667397394,11196647.0,0.02907998980104476,47.95042037963867,7061125.0,0.005280195958186518,-0.04185593379507502,-0.06098520275984065,0.014252883303495388,0.6583155029111369,0.9554982825353338,0.9762827379432767
2022-12-21,50.97266387939453,51.34737147629297,49.73796614625287,49.78096396053386,12127441.0,0.03298919372564435,49.344818115234375,11196647.0,0.02907998980104476,0.019286662731497595,-0.02983104344638876,0.023691675987932776,1.027093389096744,0.9891780103012878,0.9760515106607136
2022-12-22,50.2293815612793,50.80680167503181,49.31410969344798,50.48123769599113,9730074.0,-0.014581979075566909,50.97266387939453,12127441.0,0.03298919372564435,0.06864150778013767,0.01853445805114773,0.02812760504423004,1.0700179760365276,1.024254446864243,0.9821140129333819
2022-12-23,50.241668701171875,50.610234246416695,49.73181819244456,50.19252512400059,5286213.0,0.00024462056889129613,50.2293815612793,9730074.0,-0.014581979075566909,0.047527449469626504,0.03755856558435333,0.022921402862562182,0.8630963212870337,1.01154035824345,0.9915990485414161
