Date,Close,High,Low,Open,Volume,target_daily_return,previous_close,previous_volume,1d_lagged_return,3d_lagged_return,5y_lagged_return,volatility_5d,volume_spike_ratio,price_vs_sma10_ratio,sma5_vs_sma10_ratio
2022-10-25,83.09500122070312,83.54000091552734,81.0250015258789,81.43000030517578,8484400.0,0.03006077980414945,80.66999816894531,8491000.0,-0.004258485753283914,0.007682191760978174,0.017661178064416694,0.02147664088067888,1.0785646236900603,1.0151255714557494,1.013514880948495
2022-10-26,83.36499786376953,84.79000091552734,81.5,82.0,4923000.0,0.003249252531440261,83.09500122070312,8484400.0,0.03006077980414945,0.04805445396497543,0.017261476455305846,0.021350892018838476,1.09190964500453,1.0398703725677336,1.011450536481756
2022-10-27,84.06999969482422,85.24500274658203,82.90499877929688,84.81500244140625,5020800.0,0.00845680860217568,83.36499786376953,4923000.0,0.003249252531440261,0.029006955401166934,0.04134654357598877,0.017033800418897963,0.6473900567830645,1.0358473948551545,1.0125000065174066
2022-10-28,85.54000091552734,85.73999786376953,83.12000274658203,83.94999694824219,3775800.0,0.017485443392878164,84.06999969482422,5020800.0,0.00845680860217568,0.04214703858996449,0.06035184223623369,0.013928400167071189,0.7085220778121163,1.0379973475319528,1.017909062364292
2022-10-31,85.79499816894531,86.5,84.75,85.13999938964844,6034800.0,0.002981029351049269,85.54000091552734,3775800.0,0.017485443392878164,0.029424148972935438,0.055853873479842164,0.013273447096962883,0.5504932249006407,1.0456573729502023,1.0188619282336273
2022-11-01,85.38500213623047,88.05000305175781,84.79000091552734,86.97000122070312,4342000.0,-0.0047787871258822,85.79499816894531,6034800.0,0.002981029351049269,0.029148927816764925,0.06353043406877035,0.011464684213455579,0.8743147231655444,1.0404753780611005,1.0232301474701389
2022-11-02,80.88999938964844,85.77999877929688,80.70500183105469,85.77999877929688,9373200.0,-0.0526439378593716,85.38500213623047,4342000.0,-0.0047787871258822,0.015641756229091586,0.027558828833097015,0.008207555277912146,0.6477870508233848,1.0308774498678706,1.0241888213405037
2022-11-03,74.8499984741211,77.34500122070312,73.11000061035156,77.13999938964844,22368200.0,-0.07466931587466774,80.88999938964844,9373200.0,-0.0526439378593716,-0.05436055034031251,-0.029688700744233243,0.027467809434676648,1.3035823062609,0.9756244567078077,1.0171871042316578
2022-11-04,71.1050033569336,75.88999938964844,70.03500366210938,75.42500305175781,20263200.0,-0.05003333591893533,74.8499984741211,22368200.0,-0.07466931587466774,-0.1275715359684676,-0.109670527586201,0.039345589041595436,2.5532784359026457,0.907630265129915,1.000297090063288
2022-11-07,72.2249984741211,72.66500091552734,70.26000213623047,71.42500305175781,10879600.0,0.015751284217867756,71.1050033569336,20263200.0,-0.05003333591893533,-0.16724247141802906,-0.16875143095741407,0.03340437669313939,2.177050251191494,0.8727056686308238,0.977030191095702
