Date,ticker,target_daily_return,1d_lagged_return,3d_lagged_return,5d_lagged_return,Close,High,Low,Open,Volume,previous_close,previous_volume,price_vs_sma10_ratio,sma5_vs_sma10_ratio,volatility_5d,volume_spike_ratio
2022-10-25,MSFT,0.0137919383537539,0.0211877592858484,0.0455428557711363,0.0409210766189382,244.5758819580078,244.9466483191051,239.86311589868313,241.25839920979385,34775500.0,241.24859619140625,24911200.0,1.0512373754849178,1.0208376474235326,0.0145542238310899,0.9138109767952348
2022-10-26,MSFT,-0.077156444526243,0.0137919383537539,0.0614442028952875,0.0509854862792791,225.7052764892578,232.51584978899805,224.4758503975884,225.55890844155385,82543200.0,244.5758819580078,34775500.0,1.0544161842504431,1.0202251292959506,0.0145257813855857,1.255844422704474
2022-10-27,MSFT,-0.0197561206290962,-0.077156444526243,-0.0446059823942365,-0.0218200517280406,221.2462158203125,228.01776721146956,220.29975893201416,225.4320803427003,40424600.0,225.7052764892578,82543200.0,0.9707865769385268,1.0135092506704246,0.0423272789875226,2.4453723108316847
2022-10-28,MSFT,0.0402204420648526,-0.0197561206290962,-0.0829119036830535,-0.0398051054138238,230.14483642578125,230.85712820733676,220.5632002940726,220.7485908978084,40647700.0,221.2462158203125,40424600.0,0.9546082713327442,1.0087904119765445,0.0428747894700012,1.2051884584585242
2022-10-31,MSFT,-0.0158561702053178,0.0402204420648526,-0.0590043687737954,-0.025813648115961,226.49562072753903,229.2178937981287,225.53939709423383,228.08604636794263,28357300.0,230.14483642578125,40647700.0,0.989956466460834,1.0004491003461506,0.0461138753995247,1.1752288790168577
2022-11-01,MSFT,-0.0170594539053384,-0.0158561702053178,0.0035016648727697,-0.0611525857425599,222.63172912597656,230.017993023999,221.81212164618157,228.90566433330028,30592300.0,226.49562072753903,28357300.0,0.976472625682124,0.9900010017588802,0.0439097911690926,0.8193726694704054
2022-11-02,MSFT,-0.0353682728080045,-0.0170594539053384,0.0062623141395978,-0.0897232901966962,214.75762939453125,225.68577445191593,214.69907323807044,223.8904394193755,38407000.0,222.63172912597656,30592300.0,0.964003512525395,0.9753179264350084,0.0415260117985413,0.8731970080051789
2022-11-03,MSFT,-0.0265788360050008,-0.0353682728080045,-0.0668587975738146,-0.0485041699733926,209.04962158203125,215.06010669058617,208.78617098234167,214.74786673711404,36633900.0,214.75762939453125,38407000.0,0.9363885947640342,0.9725677815024352,0.0289136806930575,1.0414906872721308
2022-11-04,MSFT,0.0333255330038606,-0.0265788360050008,-0.0770257680456184,-0.0551267925331967,216.0163116455078,216.21145416874165,208.2495141580714,212.2695216011054,36789100.0,209.04962158203125,36633900.0,0.920072865616663,0.9709785180745344,0.0296661436479489,0.9550215280594716
2022-11-07,MSFT,0.0292695159126203,0.0333255330038606,-0.0297146211208978,-0.061389710061254,222.33900451660156,222.8659056658584,215.9089643317096,216.601737357312,33498000.0,216.0163116455078,36789100.0,0.9592744994677924,0.967151816964871,0.0267068254437327,0.9335396864305836
2022-11-08,MSFT,0.0043885857378067,0.0292695159126203,0.0353020060029745,-0.0183518612747821,223.31475830078125,226.02727968287536,220.35830503261087,223.1488864048599,28192500.0,222.33900451660156,33498000.0,0.995713280399676,0.9716190729925472,0.0322560163653516,0.8318999792881789
